node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,genotype
9,1,22.9043742611988,10.4126645203013,14.238893368102,10.686987,13.272643,22.9043742611988,0,1946.0956257388,1969,149200000,1
9,10,41.8664797530248,10.4126645203013,14.238893368102,7.67833952753105,4.53918937184899,41.8664797530248,0,1946.0956257388,1987.96210549183,149200000,1
10,11,22.7248238840721,7.67833952753105,4.53918937184899,7.66562717937532,5.18067364332707,64.591303637097,41.8664797530248,1987.96210549183,2010.6869293759,149200000,1
10,12,13.20931050958,7.67833952753105,4.53918937184899,7.60756974911914,4.59362005824159,55.0757902626048,41.8664797530248,1987.96210549183,2001.17141600141,149200000,1
11,2,5.3485897497849,7.66562717937532,5.18067364332707,7.845422,5.182916,69.9398933868819,64.591303637097,2010.6869293759,2016.03551912568,149200000,1
11,3,8.35690624054021,7.66562717937532,5.18067364332707,7.525829,5.762072,72.9482098776372,64.591303637097,2010.6869293759,2019.04383561644,149200000,1
12,13,3.98665977663787,7.60756974911914,4.59362005824159,7.72293431570089,4.55912342595237,59.0624500392427,55.0757902626048,2001.17141600141,2005.15807577804,149200000,1
12,15,6.17218814294996,7.60756974911914,4.59362005824159,7.64235881018628,4.56729148346975,61.2479784055548,55.0757902626048,2001.17141600141,2007.34360414436,149200000,1
13,4,4.00356805757241,7.72293431570089,4.55912342595237,7.68723475598097,4.61590108295289,63.0660180968151,59.0624500392427,2005.15807577804,2009.16164383562,149200000,1
13,14,1.95979994584169,7.72293431570089,4.55912342595237,7.65841418951796,4.64068409783954,61.0222499850844,59.0624500392427,2005.15807577804,2007.11787572389,149200000,1
14,6,5.0843100684642,7.65841418951796,4.64068409783954,7.68402375249997,4.61871262668064,66.1065600535486,61.0222499850844,2007.11787572389,2012.20218579235,149200000,1
14,5,1.6307581558958,7.65841418951796,4.64068409783954,7.67893893468694,4.62058376398362,62.6530081409802,61.0222499850844,2007.11787572389,2008.74863387978,149200000,1
15,7,1.4050297354254,7.64235881018628,4.56729148346975,7.68367595095781,4.61756559725118,62.6530081409802,61.2479784055548,2007.34360414436,2008.74863387978,149200000,1
15,8,1.81803969126032,7.64235881018628,4.56729148346975,7.68513803796662,4.62131112959456,63.0660180968151,61.2479784055548,2007.34360414436,2009.16164383562,149200000,1
215,404,97.3263257038311,5.8815797263422,7.94471692172297,5.91397056307109,7.92855408501613,97.3263257038311,0,1734.27908167517,1831.605407379,149200000,2
215,216,101.940884169397,5.8815797263422,7.94471692172297,5.933826266209,7.92772556369489,101.940884169397,0,1734.27908167517,1836.21996584457,149200000,2
216,217,115.784126831515,5.933826266209,7.92772556369489,5.9355850958885,7.92499025422279,217.725011000912,101.940884169397,1836.21996584457,1952.00409267608,149200000,2
216,231,51.5321841183277,5.933826266209,7.92772556369489,6.20320868638854,6.72856752895662,153.473068287724,101.940884169397,1836.21996584457,1887.7521499629,149200000,2
217,30,66.0287840362452,5.9355850958885,7.92499025422279,5.967,7.867,283.753795037157,217.725011000912,1952.00409267608,2018.03287671233,149200000,2
217,218,6.1170139707257,5.9355850958885,7.92499025422279,6.55715960791536,8.29861855088568,223.842024971638,217.725011000912,1952.00409267608,1958.12110664681,149200000,2
218,29,59.9446467778483,6.55715960791536,8.29861855088568,6.556183,8.303293,283.786671749486,223.842024971638,1958.12110664681,2018.06575342466,149200000,2
218,219,22.4776921783618,6.55715960791536,8.29861855088568,6.3260444211267,8.10617779570659,246.319717149999,223.842024971638,1958.12110664681,1980.59879882517,149200000,2
219,220,26.2356779766029,6.3260444211267,8.10617779570659,6.32738444950702,8.09590930214323,272.555395126602,246.319717149999,1980.59879882517,2006.83447680177,149200000,2
219,221,14.0758887530759,6.3260444211267,8.10617779570659,6.34088264455171,8.10296241858021,260.395605903075,246.319717149999,1980.59879882517,1994.67468757825,149200000,2
220,16,1.34038658620424,6.32738444950702,8.09590930214323,6.3340603844046,8.10158542878039,273.895781712807,272.555395126602,2006.83447680177,2008.17486338798,149200000,2
220,17,11.2805916913767,6.32738444950702,8.09590930214323,6.32954021526562,8.10160991610717,283.835986817979,272.555395126602,2006.83447680177,2018.11506849315,149200000,2
221,224,0.634804852488788,6.34088264455171,8.10296241858021,6.34174032338422,8.10136511224648,261.030410755564,260.395605903075,1994.67468757825,1995.30949243074,149200000,2
221,222,5.34351188641563,6.34088264455171,8.10296241858021,6.34035116047871,8.10369437826545,265.739117789491,260.395605903075,1994.67468757825,2000.01819946466,149200000,2
222,18,18.0722114942416,6.34035116047871,8.10369437826545,6.33630677242851,8.10280534528512,283.811329283733,265.739117789491,2000.01819946466,2018.0904109589,149200000,2
222,223,6.11762717732384,6.34035116047871,8.10369437826545,6.34084938006431,8.1082883009511,271.856744966815,265.739117789491,2000.01819946466,2006.13582664199,149200000,2
223,19,8.22855691965739,6.34084938006431,8.1082883009511,6.33547702560056,8.10274008583348,280.085301886472,271.856744966815,2006.13582664199,2014.36438356164,149200000,2
223,20,6.86417335801363,6.34084938006431,8.1082883009511,9.8,8.866667,278.720918324828,271.856744966815,2006.13582664199,2013,149200000,2
224,225,3.9501418738878,6.34174032338422,8.10136511224648,6.34352598246518,8.10421506810627,264.980552629452,261.030410755564,1995.30949243074,1999.25963430462,149200000,2
224,226,5.03026221073246,6.34174032338422,8.10136511224648,6.33480304905257,8.10395610169046,266.060672966297,261.030410755564,1995.30949243074,2000.33975464147,149200000,2
225,22,18.8006396679793,6.34352598246518,8.10421506810627,6.032415,7.850118,283.781192297431,264.980552629452,1999.25963430462,2018.0602739726,149200000,2
225,21,13.806119120034,6.34352598246518,8.10421506810627,6.33542197984716,8.10173402108416,278.786671749486,264.980552629452,1999.25963430462,2013.06575342466,149200000,2
226,28,17.7616152215454,6.33480304905257,8.10395610169046,6.1878,8.1189,283.822288187842,266.060672966297,2000.33975464147,2018.10136986301,149200000,2
226,227,6.79018213251705,6.33480304905257,8.10395610169046,6.32638059686698,8.1006586590746,272.850855098814,266.060672966297,2000.33975464147,2007.12993677399,149200000,2
227,230,9.995176305103,6.32638059686698,8.1006586590746,6.16626122571381,8.01336119999547,282.846031403917,272.850855098814,2007.12993677399,2017.12511307909,149200000,2
227,228,4.52499120987533,6.32638059686698,8.1006586590746,6.32891127367565,8.10032703062065,277.375846308689,272.850855098814,2007.12993677399,2011.65492798386,149200000,2
228,25,6.44644187915306,6.32891127367565,8.10032703062065,6.32853021561584,8.09720853811841,283.822288187842,277.375846308689,2011.65492798386,2018.10136986301,149200000,2
228,229,5.59078035194476,6.32891127367565,8.10032703062065,6.32919232265493,8.09832680671559,282.966626660634,277.375846308689,2011.65492798386,2017.24570833581,149200000,2
229,24,0.83374371898921,6.32919232265493,8.09832680671559,6.340038,8.129261,283.800370379623,282.966626660634,2017.24570833581,2018.07945205479,149200000,2
229,23,0.863880705290596,6.32919232265493,8.09832680671559,6.32911907820355,8.09975445732861,283.830507365924,282.966626660634,2017.24570833581,2018.1095890411,149200000,2
230,26,2.00639377022677,6.16626122571381,8.01336119999547,5.889345,7.953555,284.852425174143,282.846031403917,2017.12511307909,2019.13150684931,149200000,2
230,27,0.998174592144701,6.16626122571381,8.01336119999547,6.128725,8.00679,283.844205996061,282.846031403917,2017.12511307909,2018.12328767123,149200000,2
