node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,genotype
9,10,45.8721013338901,10.5684268935486,13.3257338891481,7.66564954622716,4.62766283286719,45.8721013338901,0,1945.04190847498,1990.91400980887,189200000,1
9,8,23.9580915250235,10.5684268935486,13.3257338891481,10.686987,13.272643,23.9580915250235,0,1945.04190847498,1969,189200000,1
10,11,9.83400840965571,7.66564954622716,4.62766283286719,7.67213758933729,4.62461497106421,55.7061097435458,45.8721013338901,1990.91400980887,2000.74801821852,189200000,1
10,15,20.5887088124259,7.66564954622716,4.62766283286719,7.38073231399342,5.19269117116385,66.460810146316,45.8721013338901,1990.91400980887,2011.50271862129,189200000,1
11,12,2.22212083777356,7.67213758933729,4.62461497106421,7.64278944170643,4.68510551712561,57.9282305813193,55.7061097435458,2000.74801821852,2002.9701390563,189200000,1
11,14,7.32666411412917,7.67213758933729,4.62461497106421,7.68178847438451,4.62086823433866,63.032773857675,55.7061097435458,2000.74801821852,2008.07468233265,189200000,1
12,1,6.19150477932051,7.64278944170643,4.68510551712561,7.68723475598097,4.61590108295289,64.1197353606399,57.9282305813193,2002.9701390563,2009.16164383562,189200000,1
12,13,1.96513564599,7.64278944170643,4.68510551712561,7.71801742029388,4.65147549260331,59.8933662273093,57.9282305813193,2002.9701390563,2004.93527470229,189200000,1
13,2,7.26691109006399,7.71801742029388,4.65147549260331,7.68402375249997,4.61871262668064,67.1602773173733,59.8933662273093,2004.93527470229,2012.20218579235,189200000,1
13,3,3.81335917749559,7.71801742029388,4.65147549260331,7.67893893468694,4.62058376398362,63.7067254048049,59.8933662273093,2004.93527470229,2008.74863387978,189200000,1
14,5,1.08696150296489,7.68178847438451,4.62086823433866,7.68513803796662,4.62131112959456,64.1197353606399,63.032773857675,2008.07468233265,2009.16164383562,189200000,1
14,4,0.673951547129969,7.68178847438451,4.62086823433866,7.68367595095781,4.61756559725118,63.7067254048049,63.032773857675,2008.07468233265,2008.74863387978,189200000,1
15,6,4.53280050439057,7.38073231399342,5.19269117116385,7.845422,5.182916,70.9936106507066,66.460810146316,2011.50271862129,2016.03551912568,189200000,1
