node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,genotype
9,1,48.7841411513863,10.8929510114815,13.3122596795597,10.686987,13.272643,48.7841411513863,0,1920.21585884861,1969,183800000,1
9,10,44.3785369300324,10.8929510114815,13.3122596795597,8.14111390995178,4.8884209883993,44.3785369300324,0,1920.21585884861,1964.59439577865,183800000,1
10,11,43.3605305589012,8.14111390995178,4.8884209883993,7.8542924179579,5.19209874172734,87.7390674889336,44.3785369300324,1964.59439577865,2007.95492633755,183800000,1
10,12,27.9261428485561,8.14111390995178,4.8884209883993,7.69858043755202,4.61720899611288,72.3046797785885,44.3785369300324,1964.59439577865,1992.5205386272,183800000,1
11,2,8.08059278813582,7.8542924179579,5.19209874172734,7.845422,5.182916,95.8196602770694,87.7390674889336,2007.95492633755,2016.03551912568,183800000,1
11,3,11.0889092788911,7.8542924179579,5.19209874172734,7.525829,5.762072,98.8279767678247,87.7390674889336,2007.95492633755,2019.04383561644,183800000,1
12,13,9.44160856072784,7.69858043755202,4.61720899611288,7.73036518060608,4.64794956227206,81.7462883393163,72.3046797785885,1992.5205386272,2001.96214718793,183800000,1
12,15,15.2856936705613,7.69858043755202,4.61720899611288,7.70399274915656,4.61697841145343,87.5903734491498,72.3046797785885,1992.5205386272,2007.80623229776,183800000,1
13,4,7.19949664768635,7.73036518060608,4.64794956227206,7.68723475598097,4.61590108295289,88.9457849870027,81.7462883393163,2001.96214718793,2009.16164383562,183800000,1
13,14,1.82728400423369,7.73036518060608,4.64794956227206,7.70347560283245,4.70705375989163,83.57357234355,81.7462883393163,2001.96214718793,2003.78943119216,183800000,1
14,6,8.41275460018613,7.70347560283245,4.70705375989163,7.68402375249997,4.61871262668064,91.9863269437362,83.57357234355,2003.78943119216,2012.20218579235,183800000,1
14,5,4.95920268761773,7.70347560283245,4.70705375989163,7.67893893468694,4.62058376398362,88.5327750311678,83.57357234355,2003.78943119216,2008.74863387978,183800000,1
15,7,0.942401582017959,7.70399274915656,4.61697841145343,7.68367595095781,4.61756559725118,88.5327750311678,87.5903734491498,2007.80623229776,2008.74863387978,183800000,1
15,8,1.35541153785288,7.70399274915656,4.61697841145343,7.68513803796662,4.62131112959456,88.9457849870027,87.5903734491498,2007.80623229776,2009.16164383562,183800000,1
215,216,46.3698844935695,6.19989398442564,7.95586131667018,6.20979893872289,7.94219270521809,46.3698844935695,0,1718.31460595823,1764.6844904518,183800000,2
215,225,88.5917463375274,6.19989398442564,7.95586131667018,6.2050241165371,7.94413399862931,88.5917463375274,0,1718.31460595823,1806.90635229576,183800000,2
216,223,168.599114051314,6.20979893872289,7.94219270521809,6.13437335167628,7.95126374661789,214.968998544884,46.3698844935695,1764.6844904518,1933.28360450311,183800000,2
216,217,178.31250259433,6.20979893872289,7.94219270521809,5.48920740823469,7.03247658399618,224.6823870879,46.3698844935695,1764.6844904518,1942.99699304613,183800000,2
217,218,23.8845135986342,5.48920740823469,7.03247658399618,5.49195880949491,7.03503723599635,248.566900686534,224.6823870879,1942.99699304613,1966.88150664476,183800000,2
217,222,11.4931981540899,5.48920740823469,7.03247658399618,5.48809246153645,7.0326962568555,236.17558524199,224.6823870879,1942.99699304613,1954.49019120022,183800000,2
218,16,49.1895316066032,5.49195880949491,7.03503723599635,5.48623843337826,7.03533923161973,297.756432293137,248.566900686534,1966.88150664476,2016.07103825137,183800000,2
218,219,14.1561200856616,5.49195880949491,7.03503723599635,5.49780588876446,7.03180320410818,262.723020772196,248.566900686534,1966.88150664476,1981.03762673042,183800000,2
219,220,17.0737042108148,5.49780588876446,7.03180320410818,4.87030982810571,7.02343862078428,279.79672498301,262.723020772196,1981.03762673042,1998.11133094124,183800000,2
219,17,32.0527842284796,5.49780588876446,7.03180320410818,6.452667,7.510333,294.775805000675,262.723020772196,1981.03762673042,2013.0904109589,183800000,2
220,18,15.1626416615005,4.87030982810571,7.02343862078428,4.865528,7.013852,294.959366644511,279.79672498301,1998.11133094124,2013.27397260274,183800000,2
220,221,2.48328077298338,4.87030982810571,7.02343862078428,4.8762783232022,7.04216623485704,282.280005755994,279.79672498301,1998.11133094124,2000.59461171422,183800000,2
221,19,11.5447325480723,4.8762783232022,7.04216623485704,4.77149,7.01435,293.824738304066,282.280005755994,2000.59461171422,2012.1393442623,183800000,2
