node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,genotype
9,1,0.103256435253819,10.667115201404,13.2768366178373,10.686987,13.272643,0.103256435253819,0,1968.89674356475,1969,160000000,1
9,10,29.397424506636,10.667115201404,13.2768366178373,7.74379400260325,4.93337413613233,29.397424506636,0,1968.89674356475,1998.29416807138,160000000,1
10,11,10.8827254862256,7.74379400260325,4.93337413613233,7.7322585110738,5.08652554528454,40.2801499928616,29.397424506636,1998.29416807138,2009.17689355761,160000000,1
10,12,3.69033285301813,7.74379400260325,4.93337413613233,7.70262328307847,4.7254729462966,33.0877573596541,29.397424506636,1998.29416807138,2001.9845009244,160000000,1
11,2,6.85862556807532,7.7322585110738,5.08652554528454,7.845422,5.182916,47.1387755609369,40.2801499928616,2009.17689355761,2016.03551912568,160000000,1
11,3,9.86694205883062,7.7322585110738,5.08652554528454,7.525829,5.762072,50.1470920516922,40.2801499928616,2009.17689355761,2019.04383561644,160000000,1
12,13,4.6907244978061,7.70262328307847,4.7254729462966,7.70157695983837,4.82616520322763,37.7784818574602,33.0877573596541,2001.9845009244,2006.67522542221,160000000,1
12,15,6.74413373631183,7.70262328307847,4.7254729462966,7.68195635091067,4.6119673080833,39.8318910959659,33.0877573596541,2001.9845009244,2008.72863466071,160000000,1
13,6,2.48641841340996,7.70157695983837,4.82616520322763,7.68723475598097,4.61590108295289,40.2649002708702,37.7784818574602,2006.67522542221,2009.16164383562,160000000,1
13,14,1.95242827529377,7.70157695983837,4.82616520322763,7.6726725640057,4.63302090215699,39.730910132754,37.7784818574602,2006.67522542221,2008.6276536975,160000000,1
14,4,0.120980182281262,7.6726725640057,4.63302090215699,7.67893893468694,4.62058376398362,39.8518903150353,39.730910132754,2008.6276536975,2008.74863387978,160000000,1
14,5,3.57453209484966,7.6726725640057,4.63302090215699,7.68402375249997,4.61871262668064,43.3054422276037,39.730910132754,2008.6276536975,2012.20218579235,160000000,1
15,7,0.0199992190693123,7.68195635091067,4.6119673080833,7.68367595095781,4.61756559725118,39.8518903150353,39.8318910959659,2008.72863466071,2008.74863387978,160000000,1
15,8,0.433009174904235,7.68195635091067,4.6119673080833,7.68513803796662,4.62131112959456,40.2649002708702,39.8318910959659,2008.72863466071,2009.16164383562,160000000,1
215,404,58.5156476927617,6.01372582172438,7.80533609605564,5.98465564772969,7.83466512066155,58.5156476927617,0,1771.83437528263,1830.35002297539,160000000,2
215,216,62.6283287276177,6.01372582172438,7.80533609605564,6.01889604322453,7.79987823678571,62.6283287276177,0,1771.83437528263,1834.46270401025,160000000,2
216,231,37.2011868096604,6.01889604322453,7.79987823678571,6.20764461246988,6.72043839339891,99.8295155372781,62.6283287276177,1834.46270401025,1871.66389081991,160000000,2
