gbifID,latitude,longitude,count
1122719182,-33.93444,25.08508,1
1122719183,-33.7803,24.85341,1
1122719191,-33.93927,25.09994,1
2238797414,-34.063286,18.869049,1
2238805084,-33.87929,18.596619,1
2238845004,-34.174994,18.834646,1
2238897688,-34.08122,18.430952,1
2238903664,-34.090192,18.482865,1
2238941382,-1.250898,36.738353,1
2238944875,-33.887662,18.51532,1
2238945585,-34.06137,18.504313,1
2238945653,-34.032496,18.641846,1
2238946117,-33.888463,18.51459,1
2238950623,23.081922,-15.229172,1
2238954778,-34.069444,18.878056,1
2239001252,-34.080898,18.431184,1
2239001273,-34.061192,18.502944,1
2239021102,-33.598736,18.449322,1
2239023770,-34.045565,18.816147,1
2239047082,-34.081215,18.427519,1
2239047820,-33.946003,22.46403,1
2273306119,-33.946512,22.46487,1
2273307648,-33.946387,22.463815,1
2274892121,5.083333,-1.35,1
2274892716,4.919787,-1.809749,1
2274897546,31.201679,29.919837,1
2274897913,-30.100016,30.821263,1
2274899098,-34.183331,22.133331,1
2274931200,-0.166377,37.298412,1
2274937762,-1.916494,36.416667,1
2005256937,-26.105885,27.846519,1
2005257082,-33.986124,18.434608,1
2005257121,-29.666299,30.39965,1
2005257122,-29.664399,30.401316,1
2005257207,-32.237,20.067,1
2005257221,-33.614009,18.428597,1
2005257304,-30.204377,30.773965,1
2005257335,-34.407042,19.527683,1
2005257357,-24.9583,31.7411,1
2005257393,-33.94324,22.476061,1
2005257496,-26.15,20.46,1
2005257502,-34.046352,18.440249,1
2005257544,-33.947237,22.463832,1
2005257576,-25.760747,28.23218,1
2005277165,-33.854031,18.595715,1
2005281247,-33.94609,22.46401,1
2005281635,-33.94602,22.46403,1
2005322689,-3.099629,37.378527,1
2005337758,-33.581945,20.031038,1
2005337797,-33.581527,20.030962,1
2005337847,-33.581279,20.032927,1
2005337865,-33.598479,20.001199,1
2005350353,-33.944798,22.463131,1
2005398711,-34.832491,20.000256,1
2005401436,-24.539843,30.870037,1
2005406563,-28.791461,32.104025,1
2005406832,-33.969131,22.091188,1
2005407729,-34.37177,21.406722,1
2005653314,0.125,36.875,1
2005653430,-4.375,39.375,1
2005653613,-1.125,36.875,1
1890073261,-33.945259,22.463137,1
1890076723,-34.020732,23.905453,1
1890090208,-33.944318,22.463667,1
1890665230,-26.0869,27.8399,1
1890672821,-2.445757,34.818592,1
1890712292,-28.21983,31.951865,1
1891287880,-24.458923,16.31674,1
1891287973,-29.183763,27.115508,1
1891291788,-20.22821,29.409094,1
1891296503,31.317236,35.354372,1
1891322776,-25.890036,29.849052,1
1891322783,-25.880615,29.865189,1
1891322976,-25.889446,29.848265,1
1891332194,-28.483469,28.824131,1
1891360439,6.644541,39.619484,1
1417516774,3.333,13.05,1
1417516777,3.083,13.6,1
1417516795,3.35,12.767,1
1417516799,-0.25,10.333,1
1417516802,3.233,12.967,1
1417516805,5.85,-7.383,1
1417516822,3.358,13.045,1
1417516848,-1.667,13.517,1
1417516857,0.583,9.883,1
1417516870,-0.033,11.55,1
1417516883,1.067,14.483,1
1417516884,3.8,17.367,1
1417516892,-1.583,10.167,1
1417516895,-0.783,11.917,1
1417516914,3.617,17.067,1
1417516916,0.4,14.733,1
1417516921,3.95,16.967,1
1417516922,3.919,17.058,1
1417516931,0.6,25.217,1
1417516932,0.567,14.617,1
1417516934,4.033,17.333,1
1417516939,-2.9,15.65,1
1417516948,3.75,17.517,1
1417516952,0.6,14.9,1
1417516955,3.967,16.75,1
1417516977,0.55,25.233,1
1417516980,-3.15,10.75,1
1417516981,3.717,17.55,1
1417516986,0.75,14.867,1
1417517005,4,17.083,1
1417517025,0.583,14.85,1
1417517031,4.033,17.233,1
1417517033,3.167,16.05,1
1417517054,3.919,17.033,1
1417517279,3.183,16.1,1
781078459,-19.82722,13.82722,1
781078462,-19.82721,13.8274,1
781078465,-19.75393,13.61468,1
781078468,-19.7563,13.61339,1
781078469,-19.555,13.50715,1
781078479,-19.56625,13.35048,1
781078480,-19.78315,13.66433,1
781078486,-19.7892,13.66179,1
781078490,-19.36645,15.48787,1
911491588,-3.065482,37.274766,1
911639522,-1.16667,36.833328,1
911639526,-3.95,39.59,1
911639560,-3.91667,39.549999,1
911639563,1.75,31.58333,1
911649089,12.08333,15.03333,1
911649094,5.18333,14,1
911649135,4.58333,12.98024,1
911649148,5.93333,10.24795,1
911649154,4.23333,14.56667,1
911649156,5.0929,14,1
911649164,4.69102,12.05557,1
911649182,6.1891,10.42211,1
911649213,9.90343,14.12134,1
911649251,4.58333,13.68333,1
911649260,5.76667,9.28333,1
911649269,4.58333,12.8,1
911649278,4.68333,12.50186,1
911649280,11.99294,15.03333,1
911649281,4.58333,13.41298,1
911649286,4.16667,11.53333,1
911649314,5.68994,9.35994,1
911649338,4.74319,13.84264,1
911649340,4.58333,13.95369,1
911649363,4.68333,12.63706,1
911667477,30.392,30.309,1
911667736,-33.620251,23.174299,1
911671494,31.699221,35.223015,1
911671562,28.237221,33.613892,1
911671579,31.848948,36.799721,1
911671586,31.9,35.583328,1
911671615,31.82431,36.81667,1
911671634,32.549999,35.92453,1
911671643,29.51667,35,1
911671658,31.950001,36.171639,1
911671701,32.06667,36.366669,1
911671755,31.83333,36.763851,1
911671764,31.63493,36.81667,1
911671967,-23.383329,29.33333,1
911671992,-29.778601,23.559031,1
911672124,-17.93333,25.83333,1
911672815,-25.41667,28.08333,1
911673283,-25.76667,19.98333,1
911673300,-26.540501,18.150101,1
911673318,-23.83333,31.5,1
911673319,-24.483333,17.866667,1
911673325,-28.6,20.33333,1
911673383,-29.200001,22.283331,1
911673386,-24.9,16.283333,1
911673390,-26.450001,17.129999,1
911673395,-30.68128,28.701531,1
911673397,-29.316667,22.266667,1
911673402,-33.78725,18.851391,1
911673414,-32.383331,19.06667,1
911673424,-34.533329,20.033331,1
911673430,-26.433333,28.466667,1
911673437,-27.28343,30.16823,1
911686077,0.26667,34.883331,1
911686080,-25.816799,27.86717,1
911686087,-1.56667,36.450001,1
911686095,-1.28333,36.81667,1
911686185,-0.71667,36.446812,1
911686191,-2.31719,38.119518,1
911686220,-29.35,21.15,1
911686228,-25.653231,28.9119,1
911686240,-22.45306,31.332781,1
911686247,-26.433333,18.1,1
911686249,-26.65,16.216667,1
911686250,-27.866671,31.4,1
911686272,-24.9,16.316667,1
911686280,-20.483333,16.733333,1
911686287,-25.616671,28.366671,1
911687915,-25.75,28.933333,1
911701872,36.647778,9.931945,1
911701877,36.040833,10.489722,1
911701889,33.458332,9.074722,1
911701915,35.88361,10.356944,1
911702035,33.632221,9.001945,1
911702038,36.115555,8.506945,1
911702041,33.187222,10.406667,1
911702042,33.840557,10.049723,1
911702052,32.706665,11.286667,1
911702055,34.34111,9.073334,1
911702064,33.766666,9.016666,1
911702070,34.476112,9.650278,1
911702086,36.730557,10.332501,1
911702087,33.968887,9.986944,1
911702088,35.505001,10.156389,1
911702089,34.313332,8.958889,1
911702092,36.774445,8.681666,1
911702094,35.865555,10.363611,1
911702096,32.944443,10.410833,1
911702107,35.967602,9.74238,1
911702108,34.714169,10.544723,1
911702161,37.142223,9.693611,1
911703104,36.78513,10.56667,1
911703124,36.794369,10.53893,1
911703474,36.78693,10.56667,1
911703498,36.271359,9.78681,1
911703502,36.78162,10.52308,1
911703518,36.726631,10.42444,1
911703523,34.424999,8.67538,1
911703525,34.347271,8.15,1
911703530,35.40818,8.91195,1
911703537,36.954441,8.79174,1
911703543,33.526859,10.30016,1
911703547,33.384239,10.16463,1
911703551,33.25,9.89953,1
911703554,34.02874,8.13333,1
911703561,33.824322,11.05,1
911703563,32.582661,10.03416,1
911703574,36.923889,10.22667,1
911703582,33.847118,7.87972,1
911703591,33.486252,10.04281,1
911703596,34.424999,8.42517,1
911703604,32.04855,10.73742,1
911703630,36.912739,10.3008,1
911703659,36.330879,10.1403,1
911703672,31.63858,10.12917,1
911703677,32.772671,11.21667,1
911703678,31.959511,10.45,1
911703682,36.767109,10.56667,1
911703696,33.45673,10.38373,1
911703704,33.16346,10.73319,1
911703709,31.941481,10.45,1
911703718,36.379768,8.9584,1
911703721,35.57444,8.98112,1
911703726,36.583328,9.01667,1
911703727,36.870731,10.56667,1
911703730,35.47192,9.42462,1
911703732,36.901901,10.17972,1
911703733,35.293461,9.05177,1
911703735,33.023499,10.45,1
911703736,36.19352,10.45472,1
911703741,36.79726,10.25474,1
911703742,35.41901,9.12944,1
911703743,37.125279,9.54275,1
911703747,36.954441,8.758061,1
911703748,36.854172,10.21815,1
911703749,35.728451,9.13282,1
911703765,35.37394,9.12944,1
911703766,32.380428,10.32491,1
911703767,32.590691,10.45,1
911703774,33.210461,10.50528,1
911703779,32.807098,10.45,1
911703780,36.68185,10.89088,1
911703788,33.1539,10.74458,1
911703793,33.502579,9.02167,1
911703805,31.66667,9.13333,1
911703807,32.383331,11.35459,1
911703815,33.157082,10.74078,1
911703838,35.167851,9.2491,1
911703848,32.816109,10.45,1
911703867,33.099701,10.80916,1
911703923,33.835819,8.81344,1
911703924,34.39608,8.13462,1
911703931,36.30167,10.45472,1
911703942,36.826389,10.31806,1
911703961,34.440701,8.0808,1
911703969,32.93333,10.45,1
911704014,33.882309,8.08745,1
911704030,36.76667,10.21667,1
911704037,36.433331,10.58333,1
911704049,34.532452,10.11667,1
911704055,33.701939,8.97361,1
911704058,28.766666,-10.233334,1
911704078,34.342129,8.68416,1
911704079,34.348511,8.69186,1
911704080,34.252972,10.11667,1
911704089,34.32301,8.66109,1
911704090,33.770641,10.11667,1
911704095,34.028832,8.07953,1
911704106,34.137112,8.02573,1
911704107,34.500462,10.50083,1
911704108,34.603699,9.25295,1
911704109,36.839722,10.32417,1
911704116,34.335758,8.67647,1
911704119,34.12878,8.02987,1
911704147,34.453449,8.06542,1
911704148,36.854172,10.33028,1
911704160,31.516666,-9.766666,1
911704184,34.399269,7.96922,1
911705388,32.79808,10.45,1
911705696,34.138329,9.81093,1
911705732,34.354912,7.88724,1
911705773,33.88868,8.0951,1
911705774,34.087139,8.2161,1
911705777,32.915299,10.45,1
911705785,33.874168,7.98781,1
911705799,36.892891,10.17972,1
911705826,34.708611,11.22435,1
911705838,36.85722,10.56667,1
911705841,34.708611,11.21889,1
911705845,33.8381,7.87972,1
911705884,34.063641,10.11667,1
911705924,32.943989,11.21667,1
911705928,34.740559,10.24704,1
911706016,34.01973,8.13333,1
911706523,31.450001,35.566666,1
911710546,35.9338,10.58606,1
911710600,33.901211,7.87972,1
911710654,33.970139,8.13333,1
911710662,35.83638,10.63561,1
911710667,35.208611,8.95058,1
1261931193,-21.26015,14.47935,1
1261931197,-20.2066,13.89608,1
1261931199,-19.36595,15.48353,1
1261931202,-21.19646,14.4075,1
1261931206,-21.23113,14.46056,1
1261931210,-21.16543,14.39061,1
1262373962,32.76097,-16.795374,1
1262399474,-8.840242,31.365868,1
1262399479,-8.686987,29.503617,1
1262399489,-7.516667,31.666667,1
1262399503,-7.416667,31.983333,1
1262399530,-15.769107,28.181362,1
1262400108,-16.411948,28.715031,1
1262400130,-3,35.666667,1
1262400146,-1.208611,29.675278,1
1262400187,0.333333,32.583333,1
1262400233,12.909599,23.474061,1
1262400243,0.064444,32.446944,1
1262400245,12.933333,23.466667,1
1262400250,0.941667,35.266667,1
1262400262,7.673951,-5.580855,1
1262400340,4.9479,8.8724,1
1262400342,13.666667,-14.25,1
1262400356,31.307823,30.299008,1
1262404250,31.690968,38.518511,1
1262404262,33.819362,35.491204,1
1262404271,28.311167,46.127294,1
1262404280,33.833333,35.9,1
1262404305,0.266667,34.916667,1
1262404311,-3.930077,39.575321,1
1262404312,35.92684,35.99108,1
1262404334,-1.414134,35.096858,1
1262404348,-1.062046,35.229945,1
1262404357,30.322211,35.479329,1
1262404365,26.48522,50.040455,1
1262404467,-1.166667,36.833333,1
1262410184,28.744392,-10.334358,1
1262413203,30.05,-6.86,1
1262413208,32.953299,-4.103493,1
1262414502,9.016667,38.083333,1
1262414527,8.916667,38.616667,1
1262415344,5.453351,-4.505215,1
1262415362,6.526034,-4.985527,1
1262415382,5.309638,-4.166954,1
1262416335,32.758312,-6.578064,1
2013754704,-33.968334,22.554445,1
2013763559,30.451393,47.810526,1
476804041,-2.5,28,1
476804161,4.411413,33.30029,1
476804407,1.787139,31.577437,1
476804726,1.774099,31.580184,1
476804959,-0.716667,36.466667,1
476805408,-4.35,39.55,1
476805410,-4.3,39.583333,1
476805411,0.233333,34.866667,1
476805870,1.765863,31.576064,1
476806051,6.693617,-1.621792,1
476807099,0.66667,30.05,1
476807182,0.477342,33.006618,1
476807203,-6.216667,39.133333,1
476807205,6.242778,-10.54,1
476807211,-12.716667,33.4,1
476807251,-33.011051,27.910049,1
476807252,3.233333,10.733333,1
476807297,-3.643056,28.729167,1
476807705,3.166667,13.616667,1
476808032,-20.416667,17.25,1
476808316,28.999722,34.750556,1
476808483,-2.147322,36.878742,1
476808531,-10.716667,38.8,1
476808610,-17.25,11.75,1
476808764,-30.533333,27.066667,1
476808779,-29.733333,22.733333,1
476808793,7.083333,13.283333,1
476808799,-32.005461,25.725289,1
476808857,-33.358282,18.160444,1
476809093,-8.105837,35.906031,1
476809094,-1.533333,39.416667,1
476809178,-29.251883,16.869698,1
476809593,-14.463253,35.255233,1
476809939,-31.628323,29.542368,1
476809943,0.074418,36.266667,1
476810043,-15.695388,35.168909,1
476810045,-4.95,23.533333,1
476810063,-26.5,31.5,1
476810081,-9.183333,36,1
476810146,-8.492841,31.272604,1
476810157,1.133333,34.55,1
476810168,-20,47,1
476810181,-19.983333,23.416667,1
476810183,5.816667,38.083333,1
476810353,8.7,39.983333,1
476810386,10.642151,-2.893533,1
476810388,-13.333333,34.083333,1
476810391,-12.3,33.166667,1
476810466,-18.833333,16.333333,1
476810467,-32.07038,19.01671,1
476810469,-33.733333,19.016667,1
476810519,12.0598,34.3197,1
476810522,0.989849,34.67085,1
476810640,-32.077077,18.303819,1
476810653,-17.781635,44.315375,1
476810660,-4.816667,34.75,1
476810664,-12.755848,24.257632,1
476810800,-15.786823,35.013868,1
476810801,-9.75,34.333333,1
476810824,6.416667,39.75,1
476810924,10.85,42.75,1
476810931,1,38,1
476811004,-31.775927,18.624969,1
476811106,4.41177,32.570457,1
476811136,-25.574755,28.378899,1
476811218,-21.666667,15.666667,1
476811240,1.312859,34.370156,1
476811273,-29.5,17.916667,1
476811355,-29,17,1
476811542,13.35,38.3,1
476811700,0.561944,30.648889,1
476811716,-1.284444,29.741944,1
476811819,-0.35,29.583333,1
476811845,-31.590878,26.564632,1
476812091,7.75,40.7,1
476812263,-24.6,26.433333,1
476812264,-24.518315,30.886083,1
476812302,-10.116667,39.383333,1
476812348,-8.116667,35.916667,1
476812448,7.5,39.5,1
476812508,-1.624167,31.865278,1
476812600,0.825375,29.466667,1
476812635,-5.064167,30.665833,1
476812679,-10.65,40.166667,1
476812923,31.5,35.5,1
476812925,-0.6,37.1,1
476812929,-9.016667,36.05,1
476812958,-13.5,34,1
476813069,-13.338616,34.022565,1
476813153,-17.929406,31.993767,1
476813187,0.316667,33.983333,1
476813189,1.2,34.366667,1
476813210,-4.566667,38.25,1
476813251,-9.334374,34.06376,1
476813293,-30.307503,18.078982,1
476813392,-9,33.75,1
476813400,0.665673,37.889739,1
476813402,28.666667,33.166667,1
476813486,0.383333,29.9,1
476813753,-4.116667,34.633333,1
476814529,-10.466667,22.466667,1
476814537,13.333333,34.083333,1
476814653,1.788489,31.719801,1
476814670,-28,32,1
476814697,-4.272104,39.205658,1
476814707,-29.841072,30.981734,1
476814799,-16.290909,46.633922,1
476817202,-15.966667,-5.716667,1
476817380,-2.316667,38.116667,1
476821442,-13.361866,34.018168,1
476825914,-33.285508,26.497057,1
476826402,12.160728,22.693538,1
476826794,-27.489153,26.537025,1
476826983,0.183333,30.233333,1
476828114,-34.358369,18.471848,1
476828163,0.5,32.916667,1
476828189,6,12,1
476829885,7.48061,38.509987,1
476829886,9.697445,38.194258,1
476830515,6.851599,37.76236,1
476831136,-1.100556,29.429444,1
476831510,-1.321111,29.372778,1
476831735,11.15,34.1,1
476832812,-18.733333,17.566667,1
476834070,-30.56138,17.517013,1
476834116,36.534642,38.896767,1
476834145,1.750441,36.18348,1
476835021,-25.016667,16.75,1
476835025,-13.833333,26,1
476835187,8.157139,-2.360045,1
476835194,-2.41083,37.964183,1
476835358,-8.366667,30.333333,1
476836574,-32.88031,27.394544,1
476836730,-18.6,24.366667,1
476836755,11.183333,39.9,1
476836790,-6.233333,24.366667,1
476836791,-6.166667,39.183333,1
476837647,-31.996829,19.110423,1
476837648,-22.82991,28.09233,1
476837650,-32.592153,19.015157,1
476837767,1.396509,34.450929,1
476838869,-30.440342,24.4678,1
476838984,-30.316667,30.1,1
476843410,-17.95,20.416667,1
476843412,-32.023692,18.883333,1
476843623,1.166667,32.333333,1
476843840,-14.477215,35.256907,1
476843895,-3.047022,38.735757,1
476844038,-13.5,23.1,1
476844232,-5.016667,39.783333,1
476844302,-0.531115,37.450605,1
476844338,28.759167,34.345278,1
476844472,-18.670833,34.098333,1
476844473,-14.988862,34.959124,1
476844585,-1.184167,29.448889,1
476844754,0.269444,30.1025,1
476844755,4.033333,10.566667,1
476844757,5.586847,11.889294,1
476845011,-10.633333,35.433333,1
476845559,6.995556,-9.472222,1
476845590,-20.241693,44.545354,1
476846003,-13.25,31.75,1
476846064,-12.946266,24.234846,1
476846125,-33.304216,26.53276,1
476846126,-32.068781,19.025549,1
476846130,-24.513759,30.416336,1
476846369,-10.603849,33.827622,1
476846371,-12.916667,28.666667,1
476846372,-12.166667,26.416667,1
476846405,0.12712,34.844828,1
476846406,-16.070289,35.147143,1
476846471,-9.166667,33.6,1
476846521,-33.901958,20.011401,1
476846554,3.616667,32.05,1
476846591,-1.25,35.583333,1
476846714,-32.052657,19.211359,1
476846790,-33.911151,18.5583,1
476847027,3.907741,32.05,1
476847091,-7.105079,37.654157,1
476847603,-2.516667,32.9,1
476847873,-9.683939,33.457973,1
476848439,7.1,40.966667,1
476848623,21,59,1
476848624,-7.29067,36.340375,1
476848667,8.671667,-12.395,1
476849468,0.441816,39.915231,1
476849552,-33.773085,19.507813,1
476849984,-15.977458,35.526328,1
476850007,-13.55,32.6,1
476850129,31.390956,35.340392,1
476850425,0.321488,29.908708,1
476850524,-3.616667,30.583333,1
476850618,10.45,38.2,1
476850619,13.25,38.25,1
476850620,5.633333,37.416667,1
476850662,0.05057,29.68736,1
476850752,-6,35,1
476850832,-1.431099,38.056924,1
476851384,18.066667,31.483333,1
476851427,-29.051476,29.6485,1
476851835,-9.334247,34.063288,1
476852062,-0.566667,37.283333,1
476852254,-1.335,29.036667,1
476852662,-16.083333,35.05,1
476852973,-28.5,17,1
476853644,4.041211,32.198889,1
476853775,-31.853977,19.448705,1
476853779,-31,23.8,1
476853982,-15.898986,34.749723,1
476854462,-10.8,37.116667,1
476855357,-23.967721,46.210163,1
476855358,-25.183333,46.666667,1
476855360,-16.201873,46.998989,1
476856453,4.411766,32.64344,1
476857538,-19.566667,18.116667,1
476857637,-32.591437,18.749126,1
476857854,-7.583333,31.083333,1
476857885,-10,39.716667,1
476857889,10.6,38.35,1
476857890,9.916667,37.933333,1
476858071,-21.169954,27.507875,1
476858392,-9.35,34.033333,1
476858572,-1.945,31.089167,1
476858903,-8.716667,35.3,1
476859605,-1.278437,29.741343,1
476860638,-28.885893,20.78071,1
476860639,-6.831288,36.98814,1
476860661,-18.41667,19.75,1
476860800,-6.833736,36.990901,1
476860836,-25.2,46.066667,1
476860916,1.721944,34.713611,1
476860944,-27.422571,32.105616,1
476861050,-9.4,25.016667,1
476861382,-24.395134,44.655524,1
476862200,-2.212064,40.168374,1
476862509,-33.210642,21.447486,1
476862578,0,25,1
476862624,-20.666667,25.666667,1
476863197,31.373658,35.409699,1
476863655,-23.316667,24.45,1
476863849,-0.533333,29.15,1
476864374,-9.262283,33.634722,1
476864678,-33.727981,20.60004,1
476864895,-22.2,30.033333,1
476864898,-20.231168,30.722802,1
476864929,-12.284195,49.291253,1
476864939,-7.766667,35.7,1
476865090,-24.949581,34.346179,1
476865091,-18.061487,21.444584,1
476865343,-0.45,37.116667,1
476865467,-0.312674,36.9,1
476865512,-1.278639,29.740884,1
476865533,-0.716667,36.435914,1
476865715,35.533558,44.834296,1
476865794,-21.133333,47.083333,1
476866003,-1.331667,31.812222,1
476866119,6.492222,-8.860278,1
476866842,1.041339,34.570599,1
476866939,13.156111,37.898056,1
476866967,1.233333,30.466667,1
476868388,6.85,-1.116667,1
476868735,-22.8,47.816667,1
476869106,-32.447034,19.015157,1
476869175,2.047735,27.977037,1
476869370,-28.066667,24.883333,1
476869829,-31.439893,19.812108,1
476870729,-30.091101,25.814463,1
476871720,10.971718,37.475307,1
476872108,-12.063667,32.346935,1
476873640,-9.133333,33.666667,1
476874010,8,38,1
476875782,-24.871579,25.869893,1
478020779,0.155,41.5858,1
922490163,-2.939235,37.425461,1
922599186,-26.40786,20.604687,1
923155917,31.590088,35.392929,1
923157147,30.885431,34.437332,1
923157821,31.346014,-5.934677,1
923190896,-20.440203,57.720451,1
923196363,36.881268,27.168846,1
923202928,28.226744,-16.839659,1
923203611,36.837044,27.183952,1
923224080,-34.350239,18.474884,1
923224485,-3.047268,37.337036,1
923225163,-2.94407,37.109413,1
923225571,-24.116777,15.904947,1
923226056,3.09415,37.265709,1
923226334,-18.994118,15.866809,1
923226777,-24.48707,15.800314,1
923228155,-22.548225,17.290115,1
923894957,-33.54811,24.02366,1
923894958,-33.77752,24.85341,1
923894960,-33.93675,25.08197,1
923894961,-33.54769,24.02386,1
923894965,-33.55352,24.02502,1
923894966,-33.55986,24.03011,1
923894970,-33.54886,24.02336,1
923894971,-33.54763,24.02388,1
923894973,-33.78020571,24.85418915,1
923894974,-33.93441,25.08522,1
1322807419,10.12,-2.45,1
1322807489,-25.92,20.87,1
1322807519,9.75,-12.17,1
1322807586,-26.95,29.08,1
1322807749,13.4,-1.92,1
1322807785,-30.45,20.13,1
1322807872,28.77,-10.23,1
1322808253,4.73,35.97,1
1322808518,-28.73,29.48,1
1322808681,2.78,16.42,1
1322808755,9.15,-4.62,1
1322809038,32.97,-5.45,1
1322809055,-33.95,23,1
1322809585,8.02,-11.03,1
1322809599,21.02,-13.15,1
1322809952,28.88,-10.23,1
1322810063,-20.27,30.92,1
1322810095,-32.57,20.68,1
1322810427,11.63,-0.37,1
1322810525,8.07,-1.8,1
1322810582,9.75,-0.82,1
1322810959,9.63,-12.15,1
1322811134,-28.93,22.13,1
1322811301,31.45,-5.6,1
1322811336,35.12,-2.75,1
1322811415,8.18,0.97,1
1322811667,7.62,36.77,1
1322811764,10.52,-0.47,1
1322812210,5.82,-6.75,1
1322812263,-18.75,21.27,1
1322812365,7.65,36.8,1
1322812565,-27.63,32.23,1
1322812721,-25.98,25.87,1
1322812826,-32.72,25.5,1
1322813187,-25.3,31.05,1
1322813243,7.85,6.72,1
1322813409,8.25,0.53,1
1322813416,-17.88,30.7,1
1322813553,5.52,-5.25,1
1322813577,6.1742,-7.7881,1
1322813641,11.57,4.48,1
1322814492,-20.72,22.63,1
1322814673,-23.3,24.48,1
1322814784,6.22,-8.13,1
1322814950,17.27,-16.02,1
1322815010,-22.2,29.35,1
1322815280,9.6,-6.3,1
1322815437,-28.65,20.25,1
1322815536,-32.05,25.62,1
1322815759,5.38,-2.47,1
1322815857,8.23,-7.4,1
1322816163,5.2,-4.42,1
1322816228,7.5886,-8.8731,1
1322816378,30.4,-9.47,1
1322816452,10.67,-4.25,1
1322816680,-26.92,20.67,1
1322816693,9.4,-11.77,1
1322816900,5.1964,-2.3969,1
1322816929,30.08,-6.87,1
1322817051,28.48,-10.2,1
1322817118,-23.83,30,1
1322817516,-29.48,30,1
1322817864,9.67,-12.17,1
1322817866,12.17,0.93,1
1322817868,9.42,-7.52,1
1322817910,7.58,34.4,1
1322817994,19.07,-15.12,1
1322818012,-17.38,31.08,1
1322818182,-25.97,32.33,1
1322818208,-14.4,34.33,1
1322818210,6.1,-0.85,1
1322818387,7.05,-5.62,1
1322818563,8.12,-11.02,1
1322818781,6.55,-0.73,1
1322819036,-28.53,21.2,1
1322819423,-30.33,27.35,1
1322819737,-33.12,23.45,1
1322819775,7.92,2.02,1
1322819818,-19.87,21.02,1
1322820366,-22.75,20,1
1322820548,-20.18,26,1
1322820660,-24.65,23.85,1
1322821155,7.75,-2.07,1
1322821201,24.97,10.18,1
1322821208,-29.53,30.4,1
1322821256,11.73,3.22,1
1322821438,16.65,-14.28,1
1322821568,9.45,9.2,1
1322821763,-31.42,18.28,1
1322821959,32.82,-6.58,1
1322824117,8.23,-11.05,1
1322824188,9.68,1.63,1
