node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,genotype
5,4,31.7657090731754,10.2903272463619,10.9674355358436,10.686987,13.272643,31.7657090731754,0,1934.22597443607,1965.99168350924,84500000,1
5,6,42.3869178996904,10.2903272463619,10.9674355358436,7.76620969462053,5.49155533013645,42.3869178996904,0,1934.22597443607,1976.61289233576,84500000,1
6,3,32.5809769658349,7.76620969462053,5.49155533013645,7.6833,4.6167,74.9678948655253,42.3869178996904,1976.61289233576,2009.19386930159,84500000,1
6,7,32.0277554860886,7.76620969462053,5.49155533013645,7.78342628688559,5.03059531585724,74.414673385779,42.3869178996904,1976.61289233576,2008.64064782185,84500000,1
7,1,7.39487130383487,7.78342628688559,5.03059531585724,7.525829,5.762072,81.8095446896138,74.414673385779,2008.64064782185,2016.03551912568,84500000,1
7,2,4.38655481307956,7.78342628688559,5.03059531585724,7.845422,5.182916,78.8012281988585,74.414673385779,2008.64064782185,2013.02720263493,84500000,1
166,167,123.756449860056,6.01279055235946,7.84827394657473,6.08630363892303,7.71313175940909,123.756449860056,0,1690.34521268621,1814.10166254626,410500000,2
166,170,113.818608208585,6.01279055235946,7.84827394657473,5.94973965876076,7.83649638035499,113.818608208585,0,1690.34521268621,1804.16382089479,410500000,2
167,169,154.30072022105,6.08630363892303,7.71313175940909,6.06605425617047,7.76627355235309,278.057170081106,123.756449860056,1814.10166254626,1968.40238276731,410500000,2
167,168,161.862232183792,6.08630363892303,7.71313175940909,6.4595618471298,7.51829018024216,285.618682043848,123.756449860056,1814.10166254626,1975.96389473005,410500000,2
168,8,37.1265162288504,6.4595618471298,7.51829018024216,6.452667,7.510333,322.745198272699,285.618682043848,1975.96389473005,2013.0904109589,410500000,2
168,9,40.1071435213124,6.4595618471298,7.51829018024216,5.485,7.035,325.725825565161,285.618682043848,1975.96389473005,2016.07103825137,410500000,2
169,10,47.704174609738,6.06605425617047,7.76627355235309,6.0767,8.0701,325.761344690844,278.057170081106,1968.40238276731,2016.10655737705,410500000,2
169,11,49.6880281915928,6.06605425617047,7.76627355235309,6.065463,7.81309,327.745198272699,278.057170081106,1968.40238276731,2018.0904109589,410500000,2
170,311,125.472511116527,5.94973965876076,7.83649638035499,5.97922634505645,7.86856844069448,239.291119325111,113.818608208585,1804.16382089479,1929.63633201132,410500000,2
170,171,48.9226586715316,5.94973965876076,7.83649638035499,6.17847650784532,6.77144693891718,162.741266880116,113.818608208585,1804.16382089479,1853.08647956632,410500000,2
171,172,80.6347244547047,6.17847650784532,6.77144693891718,6.16379874840938,6.77181856941681,243.375991334821,162.741266880116,1853.08647956632,1933.72120402103,410500000,2
171,176,74.7203578944503,6.17847650784532,6.77144693891718,6.22409439063323,6.69299313667948,237.461624774567,162.741266880116,1853.08647956632,1927.80683746077,410500000,2
172,16,40.3637274858228,6.16379874840938,6.77181856941681,6.166667,6.783333,283.739718820644,243.375991334821,1933.72120402103,1974.08493150685,410500000,2
172,173,6.40887671052261,6.16379874840938,6.77181856941681,8.89030136533686,11.3697693960264,249.784868045344,243.375991334821,1933.72120402103,1940.13008073155,410500000,2
173,174,26.2212883612447,8.89030136533686,11.3697693960264,8.89867857014552,11.348614728354,276.006156406588,249.784868045344,1940.13008073155,1966.35136909279,410500000,2
173,175,50.8934897906535,8.89030136533686,11.3697693960264,8.88861732538563,11.3623419564378,300.678357835997,249.784868045344,1940.13008073155,1991.0235705222,410500000,2
174,12,46.8239733729596,8.89867857014552,11.348614728354,8.89605947707894,11.357868716885,322.830129779548,276.006156406588,1966.35136909279,2013.17534246575,410500000,2
174,13,45.7524560438181,8.89867857014552,11.348614728354,8.8929044134036,11.3554655709795,321.758612450406,276.006156406588,1966.35136909279,2012.10382513661,410500000,2
175,14,24.9873584395462,8.88861732538563,11.3623419564378,7.251211,9.976395,325.665716275543,300.678357835997,1991.0235705222,2016.01092896175,410500000,2
175,15,21.0857190952839,8.88861732538563,11.3623419564378,8.89394223790531,11.3565582317433,321.764076931281,300.678357835997,1991.0235705222,2012.10928961749,410500000,2
176,177,67.3981033181035,6.22409439063323,6.69299313667948,6.22492522722783,6.68272695017957,304.85972809267,237.461624774567,1927.80683746077,1995.20494077888,410500000,2
176,179,11.947450378005,6.22409439063323,6.69299313667948,6.22168946013554,6.70502921299451,249.409075152572,237.461624774567,1927.80683746077,1939.75428783878,410500000,2
177,19,23.8361551115355,6.22492522722783,6.68272695017957,7.272099,6.346321,328.695883204206,304.85972809267,1995.20494077888,2019.04109589041,410500000,2
177,178,14.4123512593235,6.22492522722783,6.68272695017957,6.19897454745085,6.72937048694916,319.272079351994,304.85972809267,1995.20494077888,2009.6172920382,410500000,2
178,17,8.51147508508852,6.19897454745085,6.72937048694916,6.19918635268466,6.72936985601746,327.783554437082,319.272079351994,2009.6172920382,2018.12876712329,410500000,2
178,18,8.52243398919818,6.19897454745085,6.72937048694916,6.202172175932,6.73109664544915,327.794513341192,319.272079351994,2009.6172920382,2018.1397260274,410500000,2
179,309,25.4296393519913,6.22168946013554,6.70502921299451,6.23176903864556,6.69895036283863,274.838714504563,249.409075152572,1939.75428783878,1965.18392719077,410500000,2
179,180,16.5292602718617,6.22168946013554,6.70502921299451,6.21403087998013,6.7390467252216,265.938335424433,249.409075152572,1939.75428783878,1956.28354811064,410500000,2
180,305,1.97082550475644,6.21403087998013,6.7390467252216,6.21270243739535,6.73930737991176,267.90916092919,265.938335424433,1956.28354811064,1958.2543736154,410500000,2
180,181,5.31407259823661,6.21403087998013,6.7390467252216,6.7623735719638,6.14254623020813,271.25240802267,265.938335424433,1956.28354811064,1961.59762070888,410500000,2
181,182,4.01462648929729,6.7623735719638,6.14254623020813,6.76616754682665,6.13594090110536,275.267034511967,271.25240802267,1961.59762070888,1965.61224719817,410500000,2
181,282,0.29205290511085,6.7623735719638,6.14254623020813,6.76175480371724,6.14233417194618,271.544460927781,271.25240802267,1961.59762070888,1961.88967361399,410500000,2
182,183,3.04143089795262,6.76616754682665,6.13594090110536,6.76270066603353,6.14262919892972,278.30846540992,275.267034511967,1965.61224719817,1968.65367809613,410500000,2
182,226,0.690654001395536,6.76616754682665,6.13594090110536,6.76531844948616,6.13619880000254,275.957688513363,275.267034511967,1965.61224719817,1966.30290119957,410500000,2
