node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,genotype
5,4,10.6124173804998,10.8258834613227,13.3742480854143,10.686987,13.272643,10.6124173804998,0,1955.37926612875,1965.99168350924,121700000,1
5,6,44.0154129108515,10.8258834613227,13.3742480854143,7.38652155613296,5.20577084108733,44.0154129108515,0,1955.37926612875,1999.3946790396,121700000,1
6,3,9.79919026199813,7.38652155613296,5.20577084108733,7.6833,4.6167,53.8146031728496,44.0154129108515,1999.3946790396,2009.19386930159,121700000,1
6,7,10.481691926742,7.38652155613296,5.20577084108733,7.41437453430064,4.99237952492055,54.4971048375934,44.0154129108515,1999.3946790396,2009.87637096634,121700000,1
7,1,6.15914815934474,7.41437453430064,4.99237952492055,7.525829,5.762072,60.6562529969382,54.4971048375934,2009.87637096634,2016.03551912568,121700000,1
7,2,3.15083166858944,7.41437453430064,4.99237952492055,7.845422,5.182916,57.6479365061829,54.4971048375934,2009.87637096634,2013.02720263493,121700000,1
166,167,66.5944477198706,6.25659248874584,8.06967638030835,6.23836051364195,8.05129797116621,66.5944477198706,0,1782.75274170178,1849.34718942165,745300000,2
166,320,52.8095619979976,6.25659248874584,8.06967638030835,6.23336413182432,8.03184854162534,52.8095619979976,0,1782.75274170178,1835.56230369977,745300000,2
167,168,58.0924232256788,6.23836051364195,8.05129797116621,6.21073064645595,6.74947748240068,124.686870945549,66.5944477198706,1849.34718942165,1907.43961264733,745300000,2
167,308,118.088809616622,6.23836051364195,8.05129797116621,6.18449643483116,8.05248374330947,184.683257336493,66.5944477198706,1849.34718942165,1967.43599903827,745300000,2
168,173,48.8554967616082,6.21073064645595,6.74947748240068,6.22542226503598,6.74362707410242,173.542367707158,124.686870945549,1907.43961264733,1956.29510940893,745300000,2
168,169,49.040332664655,6.21073064645595,6.74947748240068,6.15889495709261,6.78151822124306,173.727203610204,124.686870945549,1907.43961264733,1956.47994531198,745300000,2
169,12,17.6049861948681,6.15889495709261,6.78151822124306,6.166667,6.783333,191.332189805072,173.727203610204,1956.47994531198,1974.08493150685,745300000,2
169,170,6.24263794244879,6.15889495709261,6.78151822124306,8.91023133513852,11.3679645720602,179.969841552653,173.727203610204,1956.47994531198,1962.72258325443,745300000,2
170,172,34.9023444203862,8.91023133513852,11.3679645720602,8.88485483159635,11.3643449944852,214.872185973039,179.969841552653,1962.72258325443,1997.62492767482,745300000,2
170,171,22.893646199764,8.91023133513852,11.3679645720602,8.89704077555022,11.3641236895282,202.863487752417,179.969841552653,1962.72258325443,1985.61622945419,745300000,2
171,8,27.5591130115594,8.89704077555022,11.3641236895282,8.89605947707894,11.357868716885,230.422600763977,202.863487752417,1985.61622945419,2013.17534246575,745300000,2
171,9,26.487595682418,8.89704077555022,11.3641236895282,8.8929044134036,11.3554655709795,229.351083434835,202.863487752417,1985.61622945419,2012.10382513661,745300000,2
172,10,18.3860012869325,8.88485483159635,11.3643449944852,7.251211,9.976395,233.258187259972,214.872185973039,1997.62492767482,2016.01092896175,745300000,2
172,11,14.4843619426702,8.88485483159635,11.3643449944852,8.89394223790531,11.3565582317433,229.35654791571,214.872185973039,1997.62492767482,2012.10928961749,745300000,2
173,176,8.89526461375299,6.22542226503598,6.74362707410242,6.6656955173711,6.41764367481726,182.437632320911,173.542367707158,1956.29510940893,1965.19037402269,745300000,2
173,174,45.9339942163702,6.22542226503598,6.74362707410242,6.20615873409508,6.73513722761305,219.476361923528,173.542367707158,1956.29510940893,2002.2291036253,745300000,2
174,175,11.6286646393747,6.20615873409508,6.73513722761305,6.20101206684963,6.73409578379024,231.105026562902,219.476361923528,2002.2291036253,2013.85776826468,745300000,2
