node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,genotype
5,1,9.97017304722156,12.3099186201067,1.49087577074936,10.686987,13.272643,9.97017304722156,0,1956.02151046202,1965.99168350924,108100000,1
5,6,49.4964160736814,12.3099186201067,1.49087577074936,7.75898835649256,5.26702565869765,49.4964160736814,0,1956.02151046202,2005.5179265357,108100000,1
6,4,3.67594276588995,7.75898835649256,5.26702565869765,7.6833,4.6167,53.1723588395714,49.4964160736814,2005.5179265357,2009.19386930159,108100000,1
6,7,3.75663129866291,7.75898835649256,5.26702565869765,7.7340923557535,5.4994583919282,53.2530473723444,49.4964160736814,2005.5179265357,2009.27455783437,108100000,1
7,2,6.76096129131561,7.7340923557535,5.4994583919282,7.525829,5.762072,60.01400866366,53.2530473723444,2009.27455783437,2016.03551912568,108100000,1
7,3,3.7526448005603,7.7340923557535,5.4994583919282,7.845422,5.182916,57.0056921729047,53.2530473723444,2009.27455783437,2013.02720263493,108100000,1
166,320,62.2863260166853,6.04340019617155,7.84772703270998,6.01478128239345,7.852549358785,62.2863260166853,0,1803.71876184899,1866.00508786568,622900000,2
166,167,47.8869969696694,6.04340019617155,7.84772703270998,6.01936622317902,7.81180100288849,47.8869969696694,0,1803.71876184899,1851.60575881866,622900000,2
167,308,125.856971899036,6.01936622317902,7.81180100288849,6.00250529428057,7.84960707659165,173.743968868705,47.8869969696694,1851.60575881866,1977.4627307177,622900000,2
167,168,54.0902207803208,6.01936622317902,7.81180100288849,6.18252506430781,6.7508401420214,101.97721774999,47.8869969696694,1851.60575881866,1905.69597959898,622900000,2
168,169,45.2562592726926,6.18252506430781,6.7508401420214,6.17498160881747,6.75814995952464,147.233477022683,101.97721774999,1905.69597959898,1950.95223887168,622900000,2
168,173,50.1325370353479,6.18252506430781,6.7508401420214,6.18986755810375,6.74219368881623,152.109754785338,101.97721774999,1905.69597959898,1955.82851663433,622900000,2
169,12,23.1326926351719,6.17498160881747,6.75814995952464,6.166667,6.783333,170.366169657855,147.233477022683,1950.95223887168,1974.08493150685,622900000,2
169,170,19.8127635487368,6.17498160881747,6.75814995952464,8.89854814591573,11.344601086828,167.04624057142,147.233477022683,1950.95223887168,1970.76500242041,622900000,2
170,172,28.0973955810677,8.89854814591573,11.344601086828,8.90057181431533,11.3488845498945,195.143636152487,167.04624057142,1970.76500242041,1998.86239800148,622900000,2
170,171,15.9290650008884,8.89854814591573,11.344601086828,8.89364324587544,11.3718062248765,182.975305572308,167.04624057142,1970.76500242041,1986.6940674213,622900000,2
171,8,26.4812750444509,8.89364324587544,11.3718062248765,8.89605947707894,11.357868716885,209.456580616759,182.975305572308,1986.6940674213,2013.17534246575,622900000,2
