node1,node2,length,startLon,startLat,endLon,endLat,startNodeL,endNodeL,startYear,endYear
159,160,50.2724337194137,7.8297979041408,6.08221492041168,7.83069683792353,6.07571503395594,243.39207005322,169.833333608454,1775.78601213856,1849.34474858333
159,313,70.9603543643444,7.8297979041408,6.08221492041168,7.82376799043407,6.08596372997367,243.39207005322,171.341939455213,1775.78601213856,1847.83614273657
160,161,39.7520936809462,7.83069683792353,6.07571503395594,6.75603256122048,6.18613924819038,169.833333608454,122.376077263645,1849.34474858333,1896.80200492814
161,166,47.2451380595259,6.75603256122048,6.18613924819038,6.73647702795112,6.19843109521927,122.376077263645,69.0431023777203,1896.80200492814,1950.13497981406
161,162,53.9810681307385,6.75603256122048,6.18613924819038,6.77281434981022,6.17449004049465,122.376077263645,64.8103007090734,1896.80200492814,1954.36778148271
166,169,5.34640267533359,6.73647702795112,6.19843109521927,6.68774447237802,6.26198069082018,69.0431023777203,61.6938823029328,1950.13497981406,1957.48419988885
160,301,110.103750660196,7.83069683792353,6.07571503395594,7.91084507156156,6.06673611122939,169.833333608454,58.3058829649569,1849.34474858333,1960.87219922682
162,163,9.21047809486774,6.77281434981022,6.17449004049465,11.3566495856509,8.89358093546987,64.8103007090734,55.0589992937124,1954.36778148271,1964.11908289807
169,170,19.2795591981286,6.68774447237802,6.26198069082018,6.6470998133245,6.31525435876503,61.6938823029328,48.941747528359,1957.48419988885,1970.23633466342
313,315,100.177960560119,7.82376799043407,6.08596372997367,7.87364045922601,6.06764181581499,171.341939455213,47.1082484757796,1847.83614273657,1972.069833716
170,171,1.21813351472742,6.6470998133245,6.31525435876503,6.64893528217112,6.3183469139515,48.941747528359,46.5400886500921,1970.23633466342,1972.63799354169
162,5,21.0229499425288,6.77281434981022,6.17449004049465,6.78333300000009,6.16666700000012,64.8103007090734,45.0931506849307,1954.36778148271,1974.08493150685
170,175,7.44500129669068,6.6470998133245,6.31525435876503,6.21161315406694,6.7399987166301,48.941747528359,42.8958982240325,1970.23633466342,1976.28218396775
175,276,0.501700757416842,6.21161315406694,6.7399987166301,6.20964864202985,6.74115156114811,42.8958982240325,42.2898239843532,1976.28218396775,1976.88825820743
276,289,2.7983704775942,6.20964864202985,6.74115156114811,6.19187850316963,6.75739933060381,42.2898239843532,40.7200543428006,1976.88825820743,1978.45802784898
175,176,2.44246196007856,6.21161315406694,6.7399987166301,6.20717293345946,6.74053992503612,42.8958982240325,40.2545244422901,1976.28218396775,1978.92355774949
176,177,0.0750305515642253,6.20717293345946,6.74053992503612,6.20076974462466,6.74058458635732,40.2545244422901,39.8901900137768,1978.92355774949,1979.287892178
176,233,1.35721645982333,6.20717293345946,6.74053992503612,6.18312857814811,6.76758490911458,40.2545244422901,38.7371297272911,1978.92355774949,1980.44095246449
177,178,1.96354120048538,6.20076974462466,6.74058458635732,6.18160152011191,6.74101717096466,39.8901900137768,37.0618869716531,1979.287892178,1982.11619522013
313,314,98.2126533097413,7.82376799043407,6.08596372997367,7.57441265250013,6.22417003429461,171.341939455213,36.8405183692669,1847.83614273657,1982.33756382251
163,164,24.4625103204708,11.3566495856509,8.89358093546987,11.3567303396791,8.89432341457634,55.0589992937124,36.7866323141727,1964.11908289807,1982.39144987761
178,179,0.434546317818253,6.18160152011191,6.74101717096466,6.17883212755895,6.7422833863509,37.0618869716531,36.7354931215589,1982.11619522013,1982.44258907022
233,234,2.40813237981342,6.18312857814811,6.76758490911458,6.134842014329,6.85685958833081,38.7371297272911,36.5988203163639,1980.44095246449,1982.57926187542
169,299,25.8706438134256,6.68774447237802,6.26198069082018,6.6858809805371,6.26651944892976,61.6938823029328,34.9319480366156,1957.48419988885,1984.24613415517
233,275,3.04199922784571,6.18312857814811,6.76758490911458,6.19386064589855,6.76474883188119,38.7371297272911,34.7954376992062,1980.44095246449,1984.38264449257
179,205,2.52197458465872,6.17883212755895,6.7422833863509,6.16695636911789,6.74568839618053,36.7354931215589,34.5787800758374,1982.44258907022,1984.59930211594
171,172,14.8368881299767,6.64893528217112,6.3183469139515,6.49416999616703,6.67714121524261,46.5400886500921,32.9493537942215,1972.63799354169,1986.22872839756
205,208,2.21255774751516,6.16695636911789,6.74568839618053,5.80117073981428,6.9242827893616,34.5787800758374,32.9479689586246,1984.59930211594,1986.23011323316
205,206,0.922736293617312,6.16695636911789,6.74568839618053,6.16286304086312,6.74617945990739,34.5787800758374,32.6200417340524,1984.59930211594,1986.55804045773
208,209,0.74060557674041,5.80117073981428,6.9242827893616,5.79633127602078,6.92807984963524,32.9479689586246,32.1830955755139,1986.23011323316,1986.99498661627
179,180,5.17863231358368,6.17883212755895,6.7422833863509,6.18247377278583,6.73805262813919,36.7354931215589,31.9016287048533,1982.44258907022,1987.27645348693
209,214,1.33188736131692,5.79633127602078,6.92807984963524,6.27624598301181,7.07678376749717,32.1830955755139,31.6689163021243,1986.99498661627,1987.50916588966
180,194,1.17643153925813,6.18247377278583,6.73805262813919,6.17435885076193,6.73710911769022,31.9016287048533,30.8374976049772,1987.27645348693,1988.3405845868
289,290,11.1808469142144,6.19187850316963,6.75739933060381,6.26763741527507,7.06333997687164,40.7200543428006,30.7065177504466,1978.45802784898,1988.47156444133
276,277,11.8476453360252,6.20964864202985,6.74115156114811,6.24358887857638,6.7356745987166,42.2898239843532,30.5858852574817,1976.88825820743,1988.5921969343
214,215,1.1473512188185,6.27624598301181,7.07678376749717,6.27670022405566,7.07692975022061,31.6689163021243,30.5298808845706,1987.50916588966,1988.64820130721
194,195,0.473052843434928,6.17435885076193,6.73710911769022,6.17147963787716,6.73597894131041,30.8374976049772,30.4001683956572,1988.3405845868,1988.77791379612
215,216,0.0359482632240073,6.27670022405566,7.07692975022061,6.27706186163291,7.07733534860236,30.5298808845706,30.2343431846877,1988.64820130721,1988.94373900709
289,292,8.35158572119383,6.19187850316963,6.75739933060381,6.15077907080384,6.75429462899893,40.7200543428006,30.2014352093571,1978.45802784898,1988.97664698242
180,181,1.88342813973767,6.18247377278583,6.73805262813919,6.2040625690348,6.7370400542212,31.9016287048533,30.0741188635822,1987.27645348693,1989.1039633282
195,196,0.661417091161905,6.17147963787716,6.73597894131041,6.1666279594815,6.73409891975452,30.4001683956572,29.312397259861,1988.77791379612,1989.86568493192
216,217,0.425385167947788,6.27706186163291,7.07733534860236,6.27748570118768,7.07770218594114,30.2343431846877,29.29465135734,1988.94373900709,1989.88343083444
277,287,1.19427101706983,6.24358887857638,6.7356745987166,6.24031937865926,6.7382842952997,30.5858852574817,29.0307702740788,1988.5921969343,1990.1473119177
217,219,0.649978819761728,6.27748570118768,7.07770218594114,6.27737772369843,7.07752391629392,29.29465135734,28.6128392391408,1989.88343083444,1990.56524295264
216,223,2.49850466911485,6.27706186163291,7.07733534860236,6.27660150640587,7.07704794537001,30.2343431846877,28.2952889912324,1988.94373900709,1990.88279320055
195,197,1.65845194321955,6.17147963787716,6.73597894131041,6.17132097904113,6.73947102040258,30.4001683956572,28.1105708999086,1988.77791379612,1991.06751129187
301,302,20.9683094645306,7.91084507156156,6.06673611122939,8.10257144399161,6.33136113159771,58.3058829649569,28.0565920492119,1960.87219922682,1991.12149014257
171,173,18.93476334879,6.64893528217112,6.3183469139515,6.72005113478726,6.25880854858823,46.5400886500921,27.9542977371608,1972.63799354169,1991.22378445462
194,203,2.17402790968502,6.17435885076193,6.73710911769022,6.0602238586656,6.81478718063427,30.8374976049772,27.7772618109835,1988.3405845868,1991.4008203808
197,198,0.670090606802194,6.17132097904113,6.73947102040258,6.17040058122433,6.74018083053359,28.1105708999086,27.654790392015,1991.06751129187,1991.52329179977
292,293,2.1417303187704,6.15077907080384,6.75429462899893,6.13980873779831,6.74721318489449,30.2014352093571,27.5822523706382,1988.97664698242,1991.59582982114
198,199,0.498971148191661,6.17040058122433,6.74018083053359,6.17120989720196,6.73929350176305,27.654790392015,26.7314431717018,1991.52329179977,1992.44663902008
234,235,7.44888815091404,6.134842014329,6.85685958833081,5.8122574082375,6.9506627488859,36.5988203163639,26.1940631038489,1982.57926187542,1992.98401908793
299,300,5.88338324477959,6.6858809805371,6.26651944892976,6.68431350814916,6.26191017935172,34.9319480366156,25.6219125844686,1984.24613415517,1993.55616960731
199,200,0.908528175228177,6.17120989720196,6.73929350176305,6.1549445294378,6.73939704665721,26.7314431717018,25.5338495370824,1992.44663902008,1993.6442326547
235,236,0.419808537245729,5.8122574082375,6.9506627488859,5.7720672549907,6.92648227114546,26.1940631038489,25.3234649646779,1992.98401908793,1993.8546172271
277,278,5.74117061849034,6.24358887857638,6.7356745987166,6.32548066387117,6.71236388796272,30.5858852574817,25.0006237491216,1988.5921969343,1994.17745844266
163,165,27.5511904439066,11.3566495856509,8.89358093546987,11.3567011940476,8.89376188325057,55.0589992937124,24.7965404215745,1964.11908289807,1994.38154177021
