node1,node2,length,startLon,startLat,endLon,endLat,startNodeL,endNodeL,startYear,endYear
58,59,194.97779964706,8.9707013457308,9.54620131123387,8.8525460877972,9.81415775779612,618.667858748952,345.579551028805,1400.43625084009,1673.52455856024
58,73,271.962714972621,8.9707013457308,9.54620131123387,9.07274610937076,9.3106852499284,618.667858748952,308.775932451714,1400.43625084009,1710.32817713733
73,91,12.8536700193783,9.07274610937076,9.3106852499284,9.23379028955262,9.39185538847327,308.775932451714,287.905465349294,1710.32817713733,1731.19864423975
91,92,41.8640032198101,9.23379028955262,9.39185538847327,9.42009256391607,9.654550649712,287.905465349294,242.796157869756,1731.19864423975,1776.30795171928
73,74,57.8636821926266,9.07274610937076,9.3106852499284,8.50703267989273,8.43356345925688,308.775932451714,222.403508406419,1710.32817713733,1796.70060118262
59,60,113.662336622636,8.8525460877972,9.81415775779612,8.85951288306826,9.84525837125378,345.579551028805,217.199205746994,1673.52455856024,1801.90490384205
60,61,29.2289546716044,8.85951288306826,9.84525837125378,8.86655882102635,9.85719531642301,217.199205746994,177.478645856464,1801.90490384205,1841.62546373258
92,96,47.383755870959,9.42009256391607,9.654550649712,9.42152051098083,9.65566000042745,242.796157869756,173.694555243186,1776.30795171928,1845.40955434585
96,97,11.7153100928909,9.42152051098083,9.65566000042745,9.40456506630296,9.76826433467134,173.694555243186,145.451547175928,1845.40955434585,1873.65256241311
61,62,32.1917415018339,8.86655882102635,9.85719531642301,8.86887045443345,9.86307326892575,177.478645856464,135.514604885685,1841.62546373258,1883.58950470336
60,66,84.3118919722263,8.85951288306826,9.84525837125378,8.84751545864761,9.83761128183456,217.199205746994,135.053097010522,1801.90490384205,1884.05101257852
97,98,11.5947584885972,9.40456506630296,9.76826433467134,9.60209967963242,10.0706887549166,145.451547175928,129.123133100909,1873.65256241311,1889.98097648813
92,93,85.0459431625851,9.42009256391607,9.654550649712,9.53144097456256,9.72040291122551,242.796157869756,125.647065973053,1776.30795171928,1893.45704361599
97,113,4.58429007750139,9.40456506630296,9.76826433467134,9.22949370595869,9.65735582525473,145.451547175928,123.487127449286,1873.65256241311,1895.61698213976
66,67,13.2376194237335,8.84751545864761,9.83761128183456,8.83223222980819,9.80995768858338,135.053097010522,114.108996235723,1884.05101257852,1904.99511335332
66,69,23.490483823743,8.84751545864761,9.83761128183456,8.85193961052574,9.86456015179371,135.053097010522,112.984664740387,1884.05101257852,1906.11944484865
98,99,20.8858622912981,9.60209967963242,10.0706887549166,9.62439486263268,10.0874551465525,129.123133100909,111.366612203812,1889.98097648813,1907.73749738523
67,68,15.4427090756905,8.83223222980819,9.80995768858338,8.82481733072436,9.79557673669053,114.108996235723,104.494614283704,1904.99511335332,1914.60949530534
74,75,94.4600098265909,8.50703267989273,8.43356345925688,8.39522451903529,8.2112222416052,222.403508406419,102.176987896123,1796.70060118262,1916.92712169292
98,101,33.3293690953366,9.60209967963242,10.0706887549166,9.59980834648552,10.0853173847073,129.123133100909,98.2823192211755,1889.98097648813,1920.82179036787
75,76,2.86338047849294,8.39522451903529,8.2112222416052,8.37948011048775,8.17590332963984,102.176987896123,92.1450071484357,1916.92712169292,1926.95910244061
101,102,4.79502332730138,9.59980834648552,10.0853173847073,9.66823457688326,10.1343922415449,98.2823192211755,88.8526246936398,1920.82179036787,1930.2514848954
93,94,34.919792468614,9.53144097456256,9.72040291122551,9.77411509617366,9.78475513128611,125.647065973053,85.0986109178698,1893.45704361599,1934.00549867117
69,70,26.3314631648829,8.85193961052574,9.86456015179371,8.88653296381439,9.90886114326065,112.984664740387,77.1167039088638,1906.11944484865,1941.98740568018
62,63,75.3302711384254,8.86887045443345,9.86307326892575,8.85594102511903,9.83604863322898,135.514604885685,72.5682332599564,1883.58950470336,1946.53587632908
59,72,189.522398633024,8.8525460877972,9.81415775779612,7.69147804609479,11.0857617018421,345.579551028805,68.9069468691457,1673.52455856024,1950.1971627199
102,103,36.5169744746654,9.66823457688326,10.1343922415449,9.78210575397212,10.1981433309242,88.8526246936398,57.0295994586999,1930.2514848954,1962.07451013034
74,80,132.132377510725,8.50703267989273,8.43356345925688,8.52134732342872,8.49379368272712,222.403508406419,53.6356598507901,1796.70060118262,1965.46844973825
63,64,10.7472666868653,8.85594102511903,9.83604863322898,8.86591836005802,9.86474474641583,72.5682332599564,53.4163896322394,1946.53587632908,1965.6877199568
101,112,44.6538249840023,9.59980834648552,10.0853173847073,9.37053625378462,10.0203785908109,98.2823192211755,52.8097134464465,1920.82179036787,1966.29439614259
63,65,18.6217310332869,8.85594102511903,9.83604863322898,8.81442723821962,9.74459049545678,72.5682332599564,52.4931565079854,1946.53587632908,1966.61095308106
70,71,26.0783351209934,8.88653296381439,9.90886114326065,8.88957205531201,9.91280204548295,77.1167039088638,49.9152039708949,1941.98740568018,1969.18890561815
