node1,node2,length,startLon,startLat,endLon,endLat,startNodeL,endNodeL,startYear,endYear
9,10,54.8625092625108,10.0649627972768,9.51373996222329,4.9182430914618,7.72398788658584,88.3728410566806,41.8589440945124,1930.67099455976,1977.18489152193
9,8,53.045456298091,10.0649627972768,9.51373996222329,13.2726430000001,10.6869869999998,88.3728410566806,50.0438356164379,1930.67099455976,1969
10,11,18.4990561431228,4.9182430914618,7.72398788658584,4.66034154275336,7.69116474977535,41.8589440945124,25.8003255651898,1977.18489152193,1993.24351005125
11,12,12.5189450209463,4.66034154275336,7.69116474977535,4.62984309487715,7.68636966016342,25.8003255651898,16.6703293151845,1993.24351005125,2002.37350630125
12,13,3.57372535415282,4.62984309487715,7.68636966016342,4.6238668511215,7.68258444378217,16.6703293151845,13.2519475015903,2002.37350630125,2005.79188811485
11,14,18.8625005766681,4.66034154275336,7.69116474977535,4.61969528542409,7.68416977615751,25.8003255651898,10.9570500150043,1993.24351005125,2008.08678560143
10,15,36.8549604578455,4.9182430914618,7.72398788658584,5.25702819130313,7.75860465487529,41.8589440945124,10.3381925222974,1977.18489152193,2008.70564309414
13,2,3.33985439713978,4.6238668511215,7.68258444378217,4.62058376398363,7.67893893468686,13.2519475015903,10.295201736657,2005.79188811485,2008.74863387978
14,4,0.570024195570742,4.61969528542409,7.68416977615751,4.61756559725111,7.68367595095787,10.9570500150043,10.295201736657,2008.08678560143,2008.74863387978
12,1,7.32658970712752,4.62984309487715,7.68636966016342,4.61590108295292,7.68723475598107,16.6703293151845,9.88219178082189,2002.37350630125,2009.16164383562
14,5,0.983034151405665,4.61969528542409,7.68416977615751,4.62131112959461,7.68513803796667,10.9570500150043,9.88219178082188,2008.08678560143,2009.16164383562
13,3,6.79340630970818,4.6238668511215,7.68258444378217,4.61871262668056,7.68402375250007,13.2519475015903,6.84164982408856,2005.79188811485,2012.20218579235
15,6,8.36350570341778,5.25702819130313,7.75860465487529,5.18291600000002,7.84542200000013,10.3381925222974,3.00831649075538,2008.70564309414,2016.03551912568
15,7,11.3718221941731,5.25702819130313,7.75860465487529,5.76207200000012,7.52582900000011,10.3381925222974,0,2008.70564309414,2019.04383561644
