node1,node2,length,startLon,startLat,endLon,endLat,startNodeL,endNodeL,startYear,endYear
128,129,54.8806080396054,-8.77601452689211,8.6276205525837,-9.51547538053611,7.70089582781346,354.682271730895,292.381946886677,1663.31772826911,1725.61805311332
129,130,32.0675396871586,-9.51547538053611,7.70089582781346,-9.4962946581662,7.64163966100533,292.381946886677,266.734086858462,1725.61805311332,1751.26591314154
130,131,93.125196971098,-9.4962946581662,7.64163966100533,-9.46406408496537,7.75983395240092,266.734086858462,185.455583429893,1751.26591314154,1832.54441657011
131,132,11.3703285220485,-9.46406408496537,7.75983395240092,-9.42808977764471,7.77658120817737,185.455583429893,178.666082925716,1832.54441657011,1839.33391707428
132,133,26.8399835232876,-9.42808977764471,7.77658120817737,-10.9634930591115,8.04209237622112,178.666082925716,168.902927498619,1839.33391707428,1849.09707250138
132,221,18.8219821455116,-9.42808977764471,7.77658120817737,-9.42634325018728,7.77683184429452,178.666082925716,155.806084678869,1839.33391707428,1862.19391532113
133,139,24.2092489991993,-10.9634930591115,8.04209237622112,-11.4700312145598,8.0427864806396,168.902927498619,144.159333062843,1849.09707250138,1873.84066693716
128,249,228.563800212645,-8.77601452689211,8.6276205525837,-7.15661562833562,10.4877624616323,354.682271730895,143.529179992659,1663.31772826911,1874.47082000734
139,211,4.77701735317234,-11.4700312145598,8.0427864806396,-11.6087320522261,8.06919128449102,144.159333062843,138.536013303314,1873.84066693716,1879.46398669669
221,224,25.0866958097716,-9.42634325018728,7.77683184429452,-9.42569130644449,7.77861267791442,155.806084678869,134.717488266455,1862.19391532113,1883.28251173354
211,220,10.5603810834312,-11.6087320522261,8.06919128449102,-11.6159005389856,8.06838387888286,138.536013303314,131.700827542633,1879.46398669669,1886.29917245737
211,212,13.0395273032593,-11.6087320522261,8.06919128449102,-11.6201280362161,8.06351257026662,138.536013303314,126.945940068783,1879.46398669669,1891.05405993122
131,225,55.2229650694637,-9.46406408496537,7.75983395240092,-9.42526308844074,7.77737382784057,185.455583429893,126.312888354012,1832.54441657011,1891.68711164599
130,233,193.585416595637,-9.4962946581662,7.64163966100533,-10.5897168028295,10.0577470184515,266.734086858462,85.8973055798496,1751.26591314154,1932.10269442015
139,140,52.4197598390271,-11.4700312145598,8.0427864806396,-11.1904059202803,7.98854599692559,144.159333062843,80.2704532143633,1873.84066693716,1937.72954678564
225,229,66.2554404913353,-9.42526308844074,7.77737382784057,-9.42632286271772,7.77664249992304,126.312888354012,76.4611900459388,1891.68711164599,1941.53880995406
140,141,2.411029110559,-11.1904059202803,7.98854599692559,-11.1938222821705,7.86685391521052,80.2704532143633,75.6622297848893,1937.72954678564,1942.33777021511
141,142,5.83236934039857,-11.1938222821705,7.86685391521052,-11.1950525539136,7.8647035734069,75.6622297848893,71.7131612708018,1942.33777021511,1946.2868387292
142,143,1.21186313340522,-11.1950525539136,7.8647035734069,-11.1949193883166,7.86454843127263,71.7131612708018,69.7705448120772,1946.2868387292,1948.22945518792
143,148,3.24987987767805,-11.1949193883166,7.86454843127263,-11.1954292447203,7.86344985990147,69.7705448120772,67.4829224596782,1948.22945518792,1950.51707754032
140,156,15.8624333489802,-11.1904059202803,7.98854599692559,-11.1362963732604,8.18493238552838,80.2704532143633,66.0758727950496,1937.72954678564,1951.92412720495
