Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Main_rivers_S3_all_0.008_k10_R	Univariate_LR_coefficients_Main_rivers_S4_all_0.008_k10_R	Univariate_LR_coefficients_Main_rivers_S5_all_0.008_k10_R	Univariate_LR_coefficients_Main_rivers_S6_all_0.008_k10_R	Univariate_LR_coefficients_Main_rivers_S7_all_0.008_k10_R	Univariate_LR_coefficients_Main_rivers_S3_all_0.008_k100_R	Univariate_LR_coefficients_Main_rivers_S4_all_0.008_k100_R	Univariate_LR_coefficients_Main_rivers_S5_all_0.008_k100_R	Univariate_LR_coefficients_Main_rivers_S6_all_0.008_k100_R	Univariate_LR_coefficients_Main_rivers_S7_all_0.008_k100_R	Univariate_LR_coefficients_Main_rivers_S3_all_0.008_k1000_R	Univariate_LR_coefficients_Main_rivers_S4_all_0.008_k1000_R	Univariate_LR_coefficients_Main_rivers_S5_all_0.008_k1000_R	Univariate_LR_coefficients_Main_rivers_S6_all_0.008_k1000_R	Univariate_LR_coefficients_Main_rivers_S7_all_0.008_k1000_R	Univariate_LR_coefficients_Main_rivers_S3_all_0.008_k10000_R	Univariate_LR_coefficients_Main_rivers_S4_all_0.008_k10000_R	Univariate_LR_coefficients_Main_rivers_S5_all_0.008_k10000_R	Univariate_LR_coefficients_Main_rivers_S6_all_0.008_k10000_R	Univariate_LR_coefficients_Main_rivers_S7_all_0.008_k10000_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Main_rivers_S3_all_0.008_k10_R	Univariate_LR_R2_Main_rivers_S4_all_0.008_k10_R	Univariate_LR_R2_Main_rivers_S5_all_0.008_k10_R	Univariate_LR_R2_Main_rivers_S6_all_0.008_k10_R	Univariate_LR_R2_Main_rivers_S7_all_0.008_k10_R	Univariate_LR_R2_Main_rivers_S3_all_0.008_k100_R	Univariate_LR_R2_Main_rivers_S4_all_0.008_k100_R	Univariate_LR_R2_Main_rivers_S5_all_0.008_k100_R	Univariate_LR_R2_Main_rivers_S6_all_0.008_k100_R	Univariate_LR_R2_Main_rivers_S7_all_0.008_k100_R	Univariate_LR_R2_Main_rivers_S3_all_0.008_k1000_R	Univariate_LR_R2_Main_rivers_S4_all_0.008_k1000_R	Univariate_LR_R2_Main_rivers_S5_all_0.008_k1000_R	Univariate_LR_R2_Main_rivers_S6_all_0.008_k1000_R	Univariate_LR_R2_Main_rivers_S7_all_0.008_k1000_R	Univariate_LR_R2_Main_rivers_S3_all_0.008_k10000_R	Univariate_LR_R2_Main_rivers_S4_all_0.008_k10000_R	Univariate_LR_R2_Main_rivers_S5_all_0.008_k10000_R	Univariate_LR_R2_Main_rivers_S6_all_0.008_k10000_R	Univariate_LR_R2_Main_rivers_S7_all_0.008_k10000_R	Univariate_LR_delta_R2_Main_rivers_S3_all_0.008_k10_R	Univariate_LR_delta_R2_Main_rivers_S4_all_0.008_k10_R	Univariate_LR_delta_R2_Main_rivers_S5_all_0.008_k10_R	Univariate_LR_delta_R2_Main_rivers_S6_all_0.008_k10_R	Univariate_LR_delta_R2_Main_rivers_S7_all_0.008_k10_R	Univariate_LR_delta_R2_Main_rivers_S3_all_0.008_k100_R	Univariate_LR_delta_R2_Main_rivers_S4_all_0.008_k100_R	Univariate_LR_delta_R2_Main_rivers_S5_all_0.008_k100_R	Univariate_LR_delta_R2_Main_rivers_S6_all_0.008_k100_R	Univariate_LR_delta_R2_Main_rivers_S7_all_0.008_k100_R	Univariate_LR_delta_R2_Main_rivers_S3_all_0.008_k1000_R	Univariate_LR_delta_R2_Main_rivers_S4_all_0.008_k1000_R	Univariate_LR_delta_R2_Main_rivers_S5_all_0.008_k1000_R	Univariate_LR_delta_R2_Main_rivers_S6_all_0.008_k1000_R	Univariate_LR_delta_R2_Main_rivers_S7_all_0.008_k1000_R	Univariate_LR_delta_R2_Main_rivers_S3_all_0.008_k10000_R	Univariate_LR_delta_R2_Main_rivers_S4_all_0.008_k10000_R	Univariate_LR_delta_R2_Main_rivers_S5_all_0.008_k10000_R	Univariate_LR_delta_R2_Main_rivers_S6_all_0.008_k10000_R	Univariate_LR_delta_R2_Main_rivers_S7_all_0.008_k10000_R
0.196752332196006	0.185294687232988	0.191743364546114	0.194748506510439	0.194748506510439	0.195988733929367	0.127862310553447	0.15180105372399	0.174421350716937	0.174421350716937	0.187017964103409	0.0276834599802184	0.029145572494044	0.0503558959183368	0.0503558959183368	0.0655183747539147	0.00234514442110621	0.00218055823175498	0.00387160442586072	0.00387160442586072	0.00196502168567973	0.0938028186328735	0.0912757351685896	0.0926760721071529	0.0935586771980851	0.0935586771980851	0.0935427952189652	0.0732953206897118	0.0791017926813454	0.0893627103917182	0.0893627103917182	0.0899794533751298	0.0305244480717469	0.0262751001987788	0.0418781178027844	0.0418781178027844	0.0340390673476907	0.0151981153818998	0.0102795727111928	0.0155820048942357	0.0155820048942357	0.00177560953681911	-0.0025270834642839	-0.00112674652572066	-0.000244141434788417	-0.000244141434788417	-0.000260023413908295	-0.0205074979431618	-0.0147010259515281	-0.00444010824115534	-0.00444010824115534	-0.00382336525774377	-0.0632783705611266	-0.0675277184340947	-0.0519247008300891	-0.0519247008300891	-0.0597637512851829	-0.0786047032509737	-0.0835232459216807	-0.0782208137386378	-0.0782208137386378	-0.0920272090960544
0.337488381832885	0.315047104791458	0.329662009924702	0.334710286853825	0.334710286853825	0.336455525759574	0.222910583451762	0.270016902768708	0.302916268149376	0.302916268149376	0.319940153238346	0.0538817368552175	0.0633093608849458	0.0958557386986949	0.0958557386986949	0.122066488784782	0.00489085319071121	0.00561678329353295	0.00900501099352702	0.00900501099352702	0.0109533645035293	0.282717616862634	0.271314458878238	0.280543275825459	0.284003559357525	0.284003559357525	0.284692729362726	0.223994785241333	0.25583567839607	0.2862765638928	0.2862765638928	0.294837152307487	0.112998665387129	0.121351468778911	0.183160890670176	0.183160890670175	0.204522252969023	0.0640902162048915	0.065282307417558	0.104170757028875	0.104170757028875	0.100936372157196	-0.0114031579843961	-0.00217434103717506	0.00128594249489028	0.00128594249489028	0.00197511250009175	-0.0587228316213018	-0.0268819384665639	0.0035589470301654	0.0035589470301654	0.0121195354448524	-0.169718951475505	-0.161366148083724	-0.0995567261924588	-0.099556726192459	-0.0781953638936118	-0.218627400657743	-0.217435309445076	-0.178546859833759	-0.178546859833759	-0.181781244705438
0.140191605111352	0.130667894265503	0.136419531308164	0.13907542349001	0.13907542349001	0.13964188400408	0.0909508507564731	0.107729760702555	0.127398421977162	0.127398421977162	0.13388783782896	0.0194439686912374	0.0206293778119486	0.0407150688555778	0.0407150688555778	0.0490729450533219	0.00164966263104688	0.00160127940922448	0.00352448510147925	0.00352448510147925	0.00197465464870115	0.0498019707696532	0.0485911718119013	0.0494820756585951	0.049890411543371	0.049890411543371	0.049679676789242	0.0405578455966497	0.043423916044733	0.0498166504746065	0.0498166504746065	0.048385369704969	0.0170816756255576	0.0156447577981025	0.0290722777056391	0.0290722777056391	0.0204934529501569	0.00872741222846197	0.00691749625439204	0.0139011357144158	0.0139011357144158	0.00193488330273785	-0.00121079895775187	-0.000319895111058087	8.84407737178072e-05	8.84407737178072e-05	-0.000122293980411164	-0.00924412517300355	-0.00637805472492026	1.46797049533007e-05	1.46797049533007e-05	-0.00141660106468424	-0.0327202951440956	-0.0341572129715508	-0.0207296930640141	-0.0207296930640141	-0.0293085178194963	-0.0410745585411912	-0.0428844745152612	-0.0359008350552374	-0.0359008350552374	-0.0478670874669154
0.133608953781143	0.125232060641836	0.129945516867264	0.132032911762222	0.132032911762222	0.132151265217344	0.0882035791786263	0.101925178506239	0.115779720669127	0.115779720669127	0.117197500611411	0.0237265738271068	0.025341505619678	0.0319148663223502	0.0319148663223502	0.0258222179162534	0.00241548790226756	0.00241260119304471	0.00288980723127105	0.00288980723127105	0.000906844861674235	0.0479591704096411	0.0472206420281356	0.0476985966585948	0.048003193277491	0.048003193277491	0.0475137128631144	0.0417577620499748	0.0428945057408302	0.0469285964377249	0.0469285964377249	0.0427807280870924	0.0279185052491982	0.0244029738176462	0.0262625250235667	0.0262625250235667	0.010843733791755	0.0200053192286317	0.0154044981671835	0.0144448720967248	0.0144448720967248	0.0008787406187479	-0.000738528381505468	-0.000260573751046288	4.40228678499424e-05	4.40228678499424e-05	-0.000445457546526681	-0.00620140835966626	-0.00506466466881095	-0.00103057397191618	-0.00103057397191618	-0.00517844232254869	-0.0200406651604429	-0.0235561965919949	-0.0216966453860744	-0.0216966453860744	-0.0371154366178861	-0.0279538511810094	-0.0325546722424576	-0.0335142983129164	-0.0335142983129164	-0.0470804297908932
0.153761265471808	0.143694149332667	0.1503368578909	0.15269242491093	0.15269242491093	0.153249976699228	0.0995138276397194	0.123487575774548	0.139705686648125	0.139705686648125	0.146372806768382	0.023222942366959	0.0253109156378531	0.0423587353035987	0.0423587353035987	0.0516010777628146	0.00203542448640547	0.0020393710070031	0.00337585528307617	0.00337585528307617	0.00175669273935457	0.0758426893107312	0.0729491859694487	0.0756246544760689	0.07597410405481	0.07597410405481	0.0756897982257248	0.0597081875433157	0.0698304676186161	0.074888272390324	0.074888272390324	0.0730969824843367	0.0288227980255473	0.0276248236817026	0.0390057931694005	0.0390057931694005	0.0286026736415713	0.0155964426165465	0.0129693851426168	0.0160989620493075	0.0160989620493075	0.00193842427638583	-0.00289350334128249	-0.000218034834662234	0.000131414744078781	0.000131414744078781	-0.000152891085006379	-0.0161345017674155	-0.00601222169211511	-0.000954416920407181	-0.000954416920407181	-0.00274570682639445	-0.0470198912851839	-0.0482178656290286	-0.0368368961413307	-0.0368368961413307	-0.0472400156691599	-0.0602462466941847	-0.0628733041681144	-0.0597437272614237	-0.0597437272614237	-0.0739042650343454
0.230622187796076	0.219221809568618	0.224299745817016	0.228961100546741	0.228961100546741	0.229911096864201	0.154824385344883	0.175421527700246	0.208710280883548	0.208710280883548	0.219728040226098	0.0310075530740892	0.0269890390591817	0.0545572824963257	0.0545572824963257	0.0728171407750906	0.00226563710907494	0.00129249427433149	0.00298609003783566	0.00298609003783566	0.00133207849552814	0.115654710180902	0.115573584103038	0.113641105723929	0.115321255978344	0.115321255978344	0.115333421625518	0.0987970536924793	0.0943840218115607	0.10903585452909	0.10903585452909	0.110335159908791	0.0349269227116888	0.0190988173355665	0.0387344195352952	0.0387344195352952	0.0369292511221128	0.0130295368688919	0.00311624778632434	0.00772047387873732	0.00772047387873732	0.000742252541585399	-8.11260778637579e-05	-0.00201360445697339	-0.00033345420255855	-0.00033345420255855	-0.000321288555384686	-0.0168576564884229	-0.0212706883693415	-0.00661885565181231	-0.00661885565181231	-0.00531955027211121	-0.0807277874692134	-0.0965558928453357	-0.076920290645607	-0.076920290645607	-0.0787254590587894	-0.10262517331201	-0.112538462394578	-0.107934236302165	-0.107934236302165	-0.114912457639317
0.153433547005405	0.143350861830464	0.148506303631023	0.151593167698293	0.151593167698293	0.152128421835529	0.0929323418282654	0.107258498197988	0.133267332696793	0.133267332696793	0.138729802081163	0.0182473732007688	0.0180118240019192	0.0343861135120622	0.0343861135120622	0.0382683493789518	0.00146034209434317	0.00123218993963249	0.00233418910892427	0.00233418910892427	0.0010840430743759	0.0619009236199319	0.0601642875753521	0.0607211561370758	0.061513423820077	0.061513423820077	0.0614192318839122	0.0459546202105282	0.0466920294524123	0.0569094492779852	0.0569094492779852	0.0564024805057129	0.0166853080312388	0.0131217271133	0.0219919206371814	0.0219919206371814	0.0166418008942597	0.00754831346078247	0.00442932606458423	0.00645360713463135	0.00645360713463135	0.00077828559561602	-0.00173663604457977	-0.00117976748285611	-0.000387499799854862	-0.000387499799854862	-0.000481691736019689	-0.0159463034094037	-0.0152088941675196	-0.00499147434194668	-0.00499147434194668	-0.00549844311421901	-0.0452156155886931	-0.0487791965066318	-0.0399090029827505	-0.0399090029827505	-0.0452591227256722	-0.0543526101591494	-0.0574715975553476	-0.0554473164853005	-0.0554473164853005	-0.0611226380243159
0.182866933510205	0.168526625665615	0.177702115115909	0.180476026798919	0.180476026798919	0.180618299444376	0.110930416235037	0.134009238405	0.15741035884719	0.15741035884719	0.15970847448736	0.0232488645941918	0.0248229717204194	0.0396981768900242	0.0396981768900242	0.0377162082824978	0.00193113428821119	0.00187673064310536	0.00277382220221466	0.00277382220221466	0.000557634361679925	0.0661313280822718	0.0628282806378661	0.0653635412446594	0.0657015420480197	0.0657015420480197	0.0653280624946854	0.0488027959881792	0.0533409436023141	0.0605537178875941	0.0605537178875941	0.0576773704874505	0.0193663495397183	0.017732978502065	0.0234655448896581	0.0234655448896581	0.0134135671719763	0.00940401818009121	0.00733384908034336	0.0073650995860862	0.0073650995860862	0.000167666833440851	-0.00330304744440567	-0.000767786837612375	-0.000429786034252019	-0.000429786034252019	-0.000803265587586408	-0.0173285320940925	-0.0127903844799577	-0.00557761019467762	-0.00557761019467762	-0.00845395759482127	-0.0467649785425535	-0.0483983495802068	-0.0426657831926136	-0.0426657831926136	-0.0527177609102955	-0.0567273099021806	-0.0587974790019284	-0.0587662284961856	-0.0587662284961856	-0.0659636612488309
0.161824247927035	0.15101770663631	0.15694649461515	0.160014875008314	0.160014875008314	0.160324603026062	0.0969914047230807	0.11809269014853	0.139401884655088	0.139401884655088	0.142665509881707	0.0196816322329674	0.0203412633602237	0.0325879814611692	0.0325879814611692	0.0274807024977817	0.00156882027364359	0.00147586455263031	0.00247750886787764	0.00247750886787764	0.000660628506571255	0.0729804343040796	0.0707185194098583	0.0718690730869225	0.0728731597588565	0.0728731597588565	0.0723908965184446	0.0527876626830911	0.0586398169331915	0.068841254508852	0.068841254508852	0.0649063194964516	0.0204432056054954	0.0182246424679749	0.0285953423060535	0.0285953423060535	0.0134297160978953	0.00951364412205209	0.00723656909825265	0.0116788860172246	0.0116788860172246	0.000545754075492231	-0.00226191489422134	-0.0011113612171571	-0.000107274545223177	-0.000107274545223177	-0.000589537785635044	-0.0201927716209885	-0.0143406173708882	-0.00413917979522765	-0.00413917979522765	-0.0080741148076281	-0.0525372286985842	-0.0547557918361047	-0.0443850919980262	-0.0443850919980262	-0.0595507182061843	-0.0634667901820276	-0.065743865205827	-0.061301548286855	-0.061301548286855	-0.0724346802285874
0.178671325959818	0.167188488245299	0.174869974585416	0.177244276584941	0.177244276584941	0.177972868706752	0.116643826511713	0.140730891900525	0.159678900378775	0.159678900378775	0.167723093234914	0.0246270666989511	0.0239994892392562	0.0377157688512974	0.0377157688512974	0.0395596012269869	0.00190460265864343	0.00164492039812685	0.0023494239096096	0.0023494239096096	0.000548751073953306	0.0895484455974417	0.0869335864064202	0.0896846762510908	0.0893718678270808	0.0893718678270808	0.0891864841326487	0.0742777930695135	0.0793871775782965	0.0849713336169235	0.0849713336169235	0.0840426893790646	0.0309709737732496	0.0234856541989787	0.0305960592320496	0.0305960592320496	0.0198051050893857	0.0136861901049608	0.00844294199336309	0.00846288803192603	0.00846288803192603	0.00027231008767371	-0.00261485919102147	0.000136230653649136	-0.00017657777036087	-0.00017657777036087	-0.000361961464793004	-0.0152706525279282	-0.0101612680191452	-0.00457711198051822	-0.00457711198051822	-0.00550575621837705	-0.0585774718241921	-0.066062791398463	-0.0589523863653921	-0.0589523863653921	-0.069743340508056	-0.0758622554924809	-0.0811055036040786	-0.0810855575655157	-0.0810855575655157	-0.089276135509768
