Main_rivers_S3_k10,Main_rivers_S3_k100,Main_rivers_S3_k1000,Main_rivers_S3_k10000,Main_rivers_S4_k10,Main_rivers_S4_k100,Main_rivers_S4_k1000,Main_rivers_S4_k10000,Main_rivers_S5_k10,Main_rivers_S5_k100,Main_rivers_S5_k1000,Main_rivers_S5_k10000
6677.63736958889,8365.44350213696,14362.9606717409,25362.9490476301,6519.83837971567,7430.95822076274,12389.621351135,22289.3372901482,6462.4241661533,7079.09321371158,11221.9674554787,14629.0749545402
6563.21897194441,8419.96536343769,16731.9030227272,42698.566870974,6358.18953469289,7429.25764391186,12273.1007153238,15130.283107342,6318.18953469289,7043.28498912235,10294.9704140714,11998.2634124208
7406.95230357715,9818.88332780634,21967.8129778693,70225.4890194256,7238.1238764524,8807.72185619882,19070.6128342942,57590.9209845437,7186.73910014154,8509.5036021293,16631.4745238148,48999.0505679205
6705.47084734752,8292.50446868107,13984.094798138,17799.7518626484,6489.08607103667,7487.4952339651,12265.64277916,15410.0883733383,6430.88506090989,7060.88506090983,10860.574669941,12020.8239456889
6078.61803360514,9219.86485837435,24948.7385925278,142530.261679324,5849.26269454582,7789.31947700782,20385.3261120689,115282.616659445,5791.99061660718,7330.97337266447,15258.4732983265,73758.4732983308
7112.09112167053,10188.7420587343,24292.1421972071,92707.9394539748,6858.62308423901,8722.17943342504,20193.6288527473,79381.548042602,6784.40988080341,8269.40988080335,17745.1881605265,67353.9589386349
8167.8274118961,11426.9838328696,21732.4189668429,78491.8868556015,7823.14112039509,9334.31478531134,14854.3201948826,30304.9441456744,7677.07005258323,8407.54819128246,11839.5506422609,12287.4656480368
7056.86572492612,9386.20295349089,18879.3942212873,35441.5779003779,6847.58145367866,8089.05454174404,16160.3278451717,26229.0364928334,6757.64032818171,7567.64032818166,14807.3358543983,21017.1862787462
9007.36860918054,11523.968680968,20670.777623432,45737.039451426,8770.55742599851,10614.4527368529,17262.1245943272,28108.0664376983,8683.04270737274,9953.711754931,14047.2818818525,14621.4264684549
6415.45952059048,8658.6718574742,16591.0430663101,45649.7990514575,6231.94480196472,7523.47171389921,11657.9077144238,13307.882820192,6129.87373415286,6707.31233433282,8675.24039996905,9260.96868096803
8126.47207283676,10468.2083630623,18922.5194719056,42613.6318729227,7897.68022563849,9040.33202925404,15850.4093731889,29754.0676631875,7806.44263558525,8526.44263558521,14293.8194026691,16626.7502782216
7055.99985132315,10231.6507883869,23432.3621843807,104204.185981395,6684.99985132315,7748.17351623947,13266.6814511278,30624.2441380223,6563.28412257062,7142.35013974858,11130.0641353975,22080.5506422603
8038.42416615326,10407.4455941779,19072.5530932396,39947.4393796371,7925.66680684038,9663.56630177691,16530.3109601666,37063.4903935902,7768.69624409191,8409.62221768719,12425.2761133438,13260.191478057
6381.85562365837,9350.42625819423,24078.5043200039,57038.4941316444,6240.09826434549,8458.71348803454,20880.7962415407,47808.7235022096,6093.09826434549,7085.39977953558,16295.3391719285,20414.6400308279
7829.53809001478,11233.8883784401,33648.781807514,119956.851116714,7652.99898477136,10278.6335444442,27723.7427766087,84914.8768159109,7471.01117808018,8943.42034100858,20616.9232252625,30580.674370036
7894.50656072217,11553.6154339496,32431.2456608629,136307.353729123,7535.9796487876,9103.06290990818,20326.0258223669,36860.3211230196,7471.32279453811,8551.32279453803,17405.2865735489,21604.3292809218
7192.72777338451,10524.1756082805,33434.0258223671,100284.540936006,6956.1714241984,9189.76940394479,28882.7554775322,69100.11778508,6922.41406488552,8979.38462763393,27302.6436457116,58539.5680093705
7703.30555059542,9912.89342907409,17913.808793787,43779.4087168978,7493.26392003508,8820.65078838694,14215.1932111605,26098.6081425992,7432.12178441134,8467.12178441127,13002.9707730088,19020.6414049936
7176.64956289772,10707.1339777202,21999.4987617565,90228.9474632089,6871.03433920858,8022.51666198999,11247.096531242,29712.820628159,6695.13484427196,6830.13484427195,8180.13484427184,12705.7025202146
8406.56247663239,11295.2264735566,26862.9946520114,87965.6991155874,8108.36651713951,9869.15331370377,23242.7335418926,65024.1349058533,8083.43758495137,9648.54314064852,21465.4959518395,52092.0075631945
5540.8543981691,7636.70930395248,18757.828637385,90757.8286373824,5222.88383542063,6167.88383542055,10627.2832560187,24127.2832560174,5202.88383542063,5967.88383542056,10153.2790719366,23653.2790719353
8503.52380466487,10876.647829794,20515.2158646744,28402.9992566158,8240.6709909225,9355.90143830076,17546.0334726565,23846.2496962689,8166.72986542554,8976.72986542551,16811.1301525754,19079.2867838096
6488.498192558,9572.25764391192,24950.7591540002,77671.6722779981,6325.95908731461,8427.41493143735,21525.3407563559,68903.6900295556,6245.88801950274,7856.71139599363,16366.4236585391,53551.3276964979
7148.86276633328,9781.89342907396,21998.1956621387,42274.7074837566,6891.54400720042,8317.45569544575,17611.1940777118,27926.2719908451,6818.92878351127,7718.92878351119,14981.6466043043,16639.9251686271
5469.08188695459,7510.83837971572,14928.2264735568,33473.4827433013,5238.89812077051,6121.70425331864,12624.127701597,30298.0059787681,5172.86868351898,5802.86868351893,10783.3308037646,12746.7243071773
7778.37661840729,10693.3471811558,30055.0214896085,79428.4563262267,7631.89638766693,9861.31565186317,25144.7271170932,45920.9135445162,7515.76644535202,9085.00403540521,19695.6518651992,31206.6315139871
6036.6108909302,9409.12474300407,26550.687219636,79086.5488836469,5800.88801950273,7969.86276633328,19625.8105268907,43888.3245021328,5639.33167031663,6692.97128062338,16724.3076426362,26194.4869273842
8527.42539164254,11813.5574259983,27276.2717805846,92066.0443533827,8384.50865276322,10835.7655788001,22192.749919284,58607.1533752866,8168.56752726627,9129.93505963436,16515.3546827679,23162.660233363
8272.2924907348,11961.3727932626,27208.0605205129,80318.6280477771,8047.59400592497,10444.1797923625,18545.2533111524,48458.4571311931,7816.87827717244,8941.87827717236,14514.6948699255,20810.6712011827
7888.04653251736,11084.438451503,25359.7600205516,49475.7281068123,7678.23029870144,9530.02928857462,21588.9993437086,43850.1138983519,7540.12979363805,8593.76940394477,17992.0287809598,26242.9246610134
7555.60706578558,10356.0721446242,28056.7478272426,109698.737638881,7427.70757084897,9654.95230357705,26113.5250301536,105902.63988215,7303.90858097575,8716.6953775401,19685.816444076,31283.7905346149
6447.12560955597,7960.97337266438,15726.6107422529,41790.2409691653,6263.45656199765,7408.40483016948,14333.0014357494,39644.7481861786,6234.45656199765,7003.07387772781,11222.0670939901,21036.3080015731
7451.3013665133,10928.8913370329,26132.6927778841,76963.4664274927,7119.12979363806,9227.90648893461,20948.3686091801,56897.7285528418,6942.23029870144,7875.0780618099,16425.0780618094,25684.3439252097
7064.32488657919,10071.7929240106,26548.1414793325,125765.089809093,6733.88123576529,7629.38376108219,14730.8538905545,31580.1530163516,6658.47921551174,7468.47921551172,14521.3605999538,28808.4907525306
6468.80389183027,8991.41911551933,24947.8378721006,99786.3521446936,6299.38967826789,7605.21810539258,17645.4935008611,41554.6255968011,6258.56125114315,7473.56125114307,17417.4346263579,29056.2139828938
8041.14321243616,9942.36059995379,17520.2982592436,44164.6921215946,7807.61630050157,8985.65288042795,14069.1670914394,22390.36795289,7759.77062943412,8552.25591080831,12642.2381592513,19417.835631384
6775.97842329835,8476.11045765427,17270.7920574588,30380.5564723537,6620.55201642715,7740.89011154373,15426.7391001415,27074.0258839514,6579.65252149054,7425.43426742101,14394.2597359527,22974.3266812665
8544.69869507044,11502.1810178517,24466.0854147447,56855.4148443447,8444.18397644468,10851.352590727,22075.7035970269,48196.4709089322,8222.38498657147,9212.38498657138,15982.2595872758,16680.7027304756
5959.92755802203,7674.91954879532,14566.4534547281,39783.8701192687,5816.84429690135,7142.41283939629,12770.5212050096,33281.6952288636,5766.54278171118,6473.05454174413,9160.30764263658,19980.2613203809
6310.91659020247,7382.816085139,12733.5208460719,20927.1665838257,6210.28917320451,6903.92878351127,12148.2933572864,19602.4504961357,6201.21810539263,6831.2181053926,11611.2811639775,12728.8714934349
7881.14321243615,9153.37279326264,17989.3383053772,42219.3470940645,7732.60410719273,8544.63354444421,15852.4152903744,24752.2265351407,7719.36146650561,8439.36146650556,15586.8976131558,20385.9385874253
7739.73614154871,9494.64782979406,17224.4463120526,46228.9066991937,7528.2630534833,8474.80720936052,13293.5476836681,19357.9063402585,7479.91990773279,8160.93924371649,11789.6927778846,12577.7671632269
7422.19790285709,10841.966588927,24240.0333239798,56484.4542341908,7191.82531985506,9253.16846560551,20829.6044661302,47311.2218434467,7071.76644535201,8279.99689273023,17043.8500654096,26504.2219921206
7799.41197284447,10638.6802256384,22075.3642764212,34694.4042354617,7577.35309834142,9180.0414818834,18885.021638285,30466.4195360402,7496.52467121668,8647.44141009592,17766.7890988658,25753.7182413143
8275.53809001474,10960.0204127961,21353.0766876435,78655.8208384192,7992.48426614558,8729.47921551166,13732.1655070125,29420.1043917926,7859.4964594544,8219.49645945436,11387.6582899992,12324.6342623191
6980.82409436579,9457.75006796098,20241.7061966827,49828.1424074679,6820.12560955596,8598.32156904879,17321.0157210997,36845.9692501669,6765.52257917562,8160.52257917558,15233.9981182196,32712.5471760546
7118.49018333128,10721.5309473398,33702.7463043998,82887.593831736,6955.7328240184,9779.51666198995,28517.3956570372,62732.5380645062,6840.00490195704,8967.50951931504,25077.757779834,51780.708350308
6394.74083324511,9218.56839381802,17963.3059095329,47232.3939239336,6016.9245994292,6684.62308423901,12107.7500679609,22411.6468145651,5968.46875530648,6509.56926036983,11143.3337623574,14590.0047532802
6485.04234843527,10172.8699090081,25631.9323113018,100781.109714267,6283.78751443933,8741.04653251726,20103.3357057215,67274.7417613768,6134.34386362543,7746.62308423888,17574.1385207392,52676.4264684519
7347.29126524554,10966.9199077327,32114.4769747931,95751.078097883,7105.52171262384,9239.6537469797,26079.7394590784,53441.6252994472,7053.96536343773,8980.09025511866,23763.5039610663,36134.6003436312
6668.75093451287,10098.931742104,32639.7382335894,189212.597385041,6365.83924626746,8518.05454174406,26207.5948724768,140906.000779461,6292.63823614067,7965.43722601385,23935.9653634374,51311.1105192368
6618.05959237797,8210.81904373184,12872.0805127884,15587.7250250523,6431.5154365007,7211.17943342508,10870.5847712089,13230.8899628669,6380.00071787494,6830.0007178749,10336.5288552987,11208.6032406409
7565.34804770753,10730.0284220228,23031.8133368066,42324.4303551841,7304.02214589974,9210.88715295092,17059.7727214751,26246.0239405877,7131.67900014923,8051.06377646002,14984.6385950777,20844.9735829256
7890.76767084128,9824.41947445681,19083.9854172962,39653.0460864865,7631.19407771248,8778.10367391676,16339.7142059093,22410.0415434673,7627.90980646502,8754.26305348319,16025.0136290583,19702.1782695196
7810.63859507816,11163.1087245507,27098.7973183533,69376.6233560831,7601.08224589205,9878.14112039505,18995.3478990305,28311.7025817996,7453.79797464459,8744.02337138894,15908.6116088048,17972.9983284801
7527.27907193673,10619.4640636101,22725.4369286598,48275.9248712729,7278.04862455843,9413.56038459126,17786.749919284,28705.8884400247,7170.10749906148,8565.50742727392,14602.2621869312,18730.5395257647
8455.30468404363,10493.3168773524,20648.9934265226,52931.3291322434,8300.89047048125,9505.98592491068,16098.146529966,20191.3872888731,8229.17474172871,9033.72604028087,14493.9526625143,16285.0862812972
8500.23657482459,12916.2357082727,37684.491619081,159548.228181154,8247.06500194933,11438.1310191273,33652.3844789572,144080.587135097,7975.3665171395,9564.87618513127,21294.8988386447,49971.0662890199
7648.75930267708,10963.4872247383,26030.0976080538,58488.1497604026,7484.87705168318,9948.23239074244,23059.492126695,53481.9628253651,7366.16132293064,8796.05576723328,17609.5342648698,39961.2287758577
6592.4069222106,9385.5582925503,22197.6506397098,71295.2362774674,6449.08102040279,8561.81103450511,17726.689460354,48379.8927727813,6252.13989490583,6882.13989490578,11824.317743904,13183.8403230798
6165.54696579328,7852.05367519227,12697.4156493122,21697.4156493113,5968.29213179735,6771.65461353155,9538.90475583112,9538.90475583112,5941.84848098345,6497.99061660713,8591.17055764662,8591.17055764662
7843.67221641178,9457.22351496393,15437.0064863836,41215.5870735116,7511.94429435043,8236.42957572461,11409.4619715688,18648.8971055425,7428.47120628501,7698.47120628498,10398.4712062848,11933.4198333943
6566.80093323744,8339.38881171608,12687.289532142,28532.6485476709,6317.61211641949,6838.01918730693,9098.93087555236,15678.3933547373,6260.22734010864,6524.4973260062,8324.49732600606,9415.37697734473
7228.11969237029,10263.7370081004,20663.4862095099,45448.4188181666,7079.2323907425,9329.08520448482,17318.9479708182,32610.6560492812,6952.50446868114,8458.55114987527,14204.4328932547,19429.0829637665
7716.59992311063,10886.4253916424,24440.5433509086,62852.5583541304,7520.06796054216,9860.48008206336,20809.1725010102,49705.9314447477,7479.48217410453,9356.59487247659,18438.0139879957,46241.5370747834
7300.14703758077,9695.71976415768,20320.6030919636,47869.4957160691,7116.8505730245,8511.78873992855,16587.1435713732,34488.2359801171,7029.53686452551,8038.17647483224,15828.8063428084,32369.5859096049
6387.94898604683,9456.90562238286,21855.9727163733,91251.6022254131,6082.04949111022,7187.40692221058,12259.16254842,31718.4126907219,5969.69415205089,6303.19162673393,8707.36529165007,9169.01327012118
8528.73910014154,11165.3707012215,20283.5926317585,44196.9661428956,8283.66803232966,9844.07005258319,16852.2104551032,30442.5895244893,8109.52589670593,8830.98174082861,15121.0906140561,25661.1615331913
7143.50446868113,9947.99184209632,22882.4256019031,89334.5874324505,6951.63441099604,8682.69537754003,17446.9340444055,52253.2481118425,6884.0191873069,8357.25677736003,16717.1064838326,50580.7574208969
