Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Main_rivers_S3_all_0.008_k10_R	Univariate_LR_coefficients_Main_rivers_S4_all_0.008_k10_R	Univariate_LR_coefficients_Main_rivers_S5_all_0.008_k10_R	Univariate_LR_coefficients_Main_rivers_S3_all_0.008_k100_R	Univariate_LR_coefficients_Main_rivers_S4_all_0.008_k100_R	Univariate_LR_coefficients_Main_rivers_S5_all_0.008_k100_R	Univariate_LR_coefficients_Main_rivers_S3_all_0.008_k1000_R	Univariate_LR_coefficients_Main_rivers_S4_all_0.008_k1000_R	Univariate_LR_coefficients_Main_rivers_S5_all_0.008_k1000_R	Univariate_LR_coefficients_Main_rivers_S3_all_0.008_k10000_R	Univariate_LR_coefficients_Main_rivers_S4_all_0.008_k10000_R	Univariate_LR_coefficients_Main_rivers_S5_all_0.008_k10000_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Main_rivers_S3_all_0.008_k10_R	Univariate_LR_R2_Main_rivers_S4_all_0.008_k10_R	Univariate_LR_R2_Main_rivers_S5_all_0.008_k10_R	Univariate_LR_R2_Main_rivers_S3_all_0.008_k100_R	Univariate_LR_R2_Main_rivers_S4_all_0.008_k100_R	Univariate_LR_R2_Main_rivers_S5_all_0.008_k100_R	Univariate_LR_R2_Main_rivers_S3_all_0.008_k1000_R	Univariate_LR_R2_Main_rivers_S4_all_0.008_k1000_R	Univariate_LR_R2_Main_rivers_S5_all_0.008_k1000_R	Univariate_LR_R2_Main_rivers_S3_all_0.008_k10000_R	Univariate_LR_R2_Main_rivers_S4_all_0.008_k10000_R	Univariate_LR_R2_Main_rivers_S5_all_0.008_k10000_R	Univariate_LR_delta_R2_Main_rivers_S3_all_0.008_k10_R	Univariate_LR_delta_R2_Main_rivers_S4_all_0.008_k10_R	Univariate_LR_delta_R2_Main_rivers_S5_all_0.008_k10_R	Univariate_LR_delta_R2_Main_rivers_S3_all_0.008_k100_R	Univariate_LR_delta_R2_Main_rivers_S4_all_0.008_k100_R	Univariate_LR_delta_R2_Main_rivers_S5_all_0.008_k100_R	Univariate_LR_delta_R2_Main_rivers_S3_all_0.008_k1000_R	Univariate_LR_delta_R2_Main_rivers_S4_all_0.008_k1000_R	Univariate_LR_delta_R2_Main_rivers_S5_all_0.008_k1000_R	Univariate_LR_delta_R2_Main_rivers_S3_all_0.008_k10000_R	Univariate_LR_delta_R2_Main_rivers_S4_all_0.008_k10000_R	Univariate_LR_delta_R2_Main_rivers_S5_all_0.008_k10000_R
0.185759133235908	0.175057369878659	0.181537438190933	0.182593804225232	0.12640639818431	0.148276023477468	0.156387350792832	0.028404844130028	0.0348140419171758	0.0500570172700885	0.00256955862313001	0.00317344820735857	0.00531313171796371	0.111868155480817	0.107990753436713	0.111793427640717	0.111424865931217	0.0933615897314182	0.103066913957483	0.106260491439482	0.0461878413617127	0.0521875377114925	0.0686698649241119	0.0274882931160204	0.0303467084920755	0.0440748911952434	-0.00387740204410421	-7.47278401005969e-05	-0.000443289549600323	-0.0185065657493991	-0.00880124152333411	-0.00560766404133579	-0.0656803141191046	-0.0596806177693248	-0.0431982905567054	-0.0843798623647969	-0.0815214469887418	-0.0677932642855739
0.341715688703529	0.319940482523337	0.334814729306917	0.336578949476619	0.233230314954974	0.277223909877106	0.289909165486719	0.0573316582289072	0.072109322672607	0.0883395576326459	0.00544637579897466	0.00698536349794641	0.00915795240871327	0.40008934071858	0.384192096208464	0.39982533231795	0.400165429546557	0.334336793739134	0.37785401146953	0.391593133761252	0.186596760791363	0.22129453200132	0.262279000427809	0.118084180988099	0.140872965957736	0.175387746529191	-0.015897244510116	-0.000264008400630622	7.6088827977272e-05	-0.0657525469794463	-0.0222353292490497	-0.00849620695732772	-0.213492579927217	-0.178794808717261	-0.137810340290771	-0.282005159730481	-0.259216374760844	-0.224701594189389
0.114847603102697	0.107371072256575	0.113109469858777	0.113596719098209	0.0826234133766157	0.0966640781436215	0.10159544249761	0.0223940110533706	0.0270041572837799	0.0383480543501196	0.00226734233626901	0.0027877931737008	0.00461412810662724	0.0417527316953811	0.0411881460277001	0.0425926689539679	0.0421249627607712	0.0418026934106711	0.0437436333917001	0.0443311111206526	0.0293511009029863	0.0329711231079164	0.041858935271423	0.0216228764607844	0.0248857543993038	0.035268500489622	-0.000564585667681	0.000839937258586824	0.000372231065390159	4.99617152900783e-05	0.001990901696319	0.00257837942527158	-0.0124016307923948	-0.00878160858746464	0.000106203576041942	-0.0201298552345966	-0.0168669772960773	-0.00648423120575902
0.151237793154048	0.144731227212457	0.149583250479506	0.150120337831103	0.110378211992782	0.131327695889142	0.134943229829021	0.0268143429308545	0.0349532777750458	0.0385093652911062	0.00258690058645405	0.0034028299322694	0.00366209098586631	0.0674431440095131	0.0681722071891338	0.0689776490912909	0.0681114073398687	0.0686493205967108	0.0729332520413239	0.0705933088276504	0.0437148708230708	0.0525888300917134	0.0468792479459927	0.0306813823867294	0.0374199889929703	0.0298807566996088	0.000729063179620765	0.00153450508177785	0.00066826333035569	0.00120617658719775	0.00549010803181085	0.00315016481813735	-0.0237282731864423	-0.0148543139177996	-0.0205638960635203	-0.0367617616227837	-0.0300231550165428	-0.0375623873099042
0.14630306680282	0.138910526502886	0.143891196505687	0.144434330313809	0.104368020981344	0.125226221606726	0.12694714046042	0.0283617250621178	0.0346511971843741	0.0424717269697617	0.00282937979906018	0.00349714090179757	0.00458747109674059	0.0916481302880051	0.0903261641517417	0.0928240506474403	0.0918786199607243	0.0866188439525295	0.0973514269555449	0.0918378403689774	0.0635179417341347	0.0734226913012884	0.0678060193094163	0.0465652366029161	0.054418016218263	0.047375451213414	-0.00132196613626338	0.00117592035943517	0.000230489672719228	-0.00502928633547559	0.00570329666753983	0.000189710080972322	-0.0281301885538704	-0.0182254389867167	-0.0238421109785888	-0.045082893685089	-0.0372301140697421	-0.0442726790745911
0.223936042297877	0.21123542534002	0.219229104885443	0.22162245354122	0.155505736198391	0.182728181861332	0.199207770412873	0.0347260608380354	0.0378966840946832	0.0667708008679798	0.00272642202979355	0.00254655251711268	0.00588570599539256	0.139257368471167	0.136416008415877	0.138196160045953	0.138905198923666	0.11976932170196	0.127139372419194	0.133646488941263	0.053136730493822	0.0424002666812988	0.0742584281633242	0.0239286358246045	0.0136757851719944	0.0325163615746754	-0.00284136005528926	-0.00106120842521384	-0.000352169547500669	-0.0194880467692063	-0.0121179960519724	-0.0056108795299033	-0.0861206379773446	-0.0968571017898678	-0.0649989403078424	-0.115328732646562	-0.125581583299172	-0.106741006896491
0.140518707268317	0.133558977819557	0.138407858765575	0.139173401143679	0.0983054760659354	0.114808379631116	0.125396068118711	0.0201057452089401	0.0245421105122406	0.0429603164522021	0.00171399227782857	0.00206891404587042	0.00432691703601772	0.0602269791979139	0.0593335165146166	0.0608099392962679	0.0604088626891782	0.0536416844427584	0.0565801561372165	0.0605660825900444	0.022978385059311	0.0259847457389179	0.041776085008433	0.0126752326037083	0.0140296987738643	0.0253851337010299	-0.000893462683297347	0.000582960098354027	0.000181883491264322	-0.00658529475515555	-0.0036468230606974	0.000339103392130523	-0.0372485941386029	-0.034242233458996	-0.0184508941894809	-0.0475517465942056	-0.0461972804240496	-0.034841845496884
0.253436455391764	0.231708114625744	0.24902345772723	0.250854093176511	0.163852168510992	0.210745400444978	0.225263219292888	0.0361051500906476	0.0466661578123882	0.0685729546917037	0.00307669998251023	0.00393482922449382	0.00612009705955945	0.13449329761486	0.126180635815547	0.13502801628324	0.134654261721877	0.106160242675766	0.128650236733555	0.132739357937077	0.0500717841604339	0.0609506409501662	0.0763947172795982	0.0275234396479659	0.0325898369466018	0.0389365453534575	-0.00831266179931262	0.000534718668380091	0.000160964107016687	-0.0283330549390943	-0.00584306088130479	-0.0017539396777829	-0.0844215134544261	-0.0735426566646938	-0.0580985803352618	-0.106969857966894	-0.101903460668258	-0.0955567522614025
0.210972225440854	0.198819687881817	0.207019485579841	0.208069649053018	0.142143668646861	0.168908233178431	0.17806876290431	0.0292875923498499	0.0345291272222811	0.0437048892750425	0.00248583071099937	0.00294887012267391	0.00386839388185557	0.137812855018321	0.13412465001065	0.138158120229658	0.137805273985016	0.116246824709535	0.127705539260611	0.132340289695036	0.0512147851406561	0.0570446541408212	0.0678360432454869	0.0279354938819618	0.0313547912854058	0.0372973025633856	-0.00368820500767042	0.00034526521133757	-7.5810333052817e-06	-0.0215660303087856	-0.0101073157577095	-0.00547256532328499	-0.0865980698776647	-0.0807682008774996	-0.0699768117728339	-0.109877361136359	-0.106458063732915	-0.100515552454935
0.191059346205144	0.176351006422398	0.18701978623137	0.18759909832855	0.125739976722889	0.150686826782869	0.157420865683404	0.0265592655036993	0.0317297422967791	0.0420404171139128	0.00238113035158304	0.0028300910829445	0.00399247619908369	0.115195992378801	0.110711569288067	0.115587018868524	0.114580048133312	0.0958185424134411	0.106692462792975	0.107222503178084	0.0470526357284826	0.0515099358954932	0.0582096824993004	0.0287867184667211	0.0305724510719792	0.0336147975341178	-0.00448442309073491	0.000391026489722696	-0.000615944245489164	-0.0193774499653604	-0.00850352958582637	-0.00797348920071712	-0.0681433566503189	-0.0636860564833082	-0.0569863098795011	-0.0864092739120804	-0.0846235413068223	-0.0815811948446837
0.186962581399321	0.170064043649855	0.183673974392444	0.183769006113211	0.112462170750139	0.156461599544625	0.155227606110702	0.0264119530141969	0.0367416466792926	0.032143898952834	0.00247910245440402	0.00337020437494318	0.00120034069140482	0.0803481500945329	0.0758561772254549	0.0804900157246796	0.0791053223461073	0.0569617575398733	0.0798025631937077	0.0678068799417658	0.0323680945233344	0.0463378669381319	0.0160860603366933	0.0215348824534831	0.0296445153097717	0.00136431430268173	-0.00449197286907799	0.000141865630146676	-0.00124282774842564	-0.0233863925546596	-0.000545586900825248	-0.0125412701527671	-0.0479800555711985	-0.0340102831564011	-0.0642620897578396	-0.0588132676410498	-0.0507036347847612	-0.0789838357918512
0.198248520580198	0.183447129444286	0.195838964725862	0.196935068287405	0.127046345849489	0.159481937079422	0.183247668736998	0.0254130363664539	0.0350237839445253	0.0782043985843782	0.0020139059518719	0.00275994214068906	0.00870256098619328	0.0717719173110259	0.0691782833806228	0.07223640710284	0.0721100470710413	0.0590446267718583	0.0635333984430218	0.0739120517127822	0.0207358967778484	0.025726240813778	0.0606225551270557	0.00928710640399482	0.0114812183069265	0.0391052939969359	-0.00259363393040313	0.000464489791814029	0.000338129760015404	-0.0127272905391677	-0.00823851886800413	0.0021401344017563	-0.0510360205331775	-0.0460456764972479	-0.0111493621839702	-0.0624848109070311	-0.0602906990040994	-0.0326666233140901
