LASV_S_align_3_all_2
1.63157894736842
1.38095238095238
1.38095238095238
0.886792452830189
1.63157894736842
1.4390243902439
0.886792452830189
0.470588235294118
1.85714285714286
1.94117647058824
1.04081632653061
1.27272727272727
NA
NA
NA
NA
NA
NA
NA
NA
