Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Main_rivers_S3_all_0.008_k10_R	Univariate_LR_coefficients_Main_rivers_S4_all_0.008_k10_R	Univariate_LR_coefficients_Main_rivers_S5_all_0.008_k10_R	Univariate_LR_coefficients_Main_rivers_S3_all_0.008_k100_R	Univariate_LR_coefficients_Main_rivers_S4_all_0.008_k100_R	Univariate_LR_coefficients_Main_rivers_S5_all_0.008_k100_R	Univariate_LR_coefficients_Main_rivers_S3_all_0.008_k1000_R	Univariate_LR_coefficients_Main_rivers_S4_all_0.008_k1000_R	Univariate_LR_coefficients_Main_rivers_S5_all_0.008_k1000_R	Univariate_LR_coefficients_Main_rivers_S3_all_0.008_k10000_R	Univariate_LR_coefficients_Main_rivers_S4_all_0.008_k10000_R	Univariate_LR_coefficients_Main_rivers_S5_all_0.008_k10000_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Main_rivers_S3_all_0.008_k10_R	Univariate_LR_R2_Main_rivers_S4_all_0.008_k10_R	Univariate_LR_R2_Main_rivers_S5_all_0.008_k10_R	Univariate_LR_R2_Main_rivers_S3_all_0.008_k100_R	Univariate_LR_R2_Main_rivers_S4_all_0.008_k100_R	Univariate_LR_R2_Main_rivers_S5_all_0.008_k100_R	Univariate_LR_R2_Main_rivers_S3_all_0.008_k1000_R	Univariate_LR_R2_Main_rivers_S4_all_0.008_k1000_R	Univariate_LR_R2_Main_rivers_S5_all_0.008_k1000_R	Univariate_LR_R2_Main_rivers_S3_all_0.008_k10000_R	Univariate_LR_R2_Main_rivers_S4_all_0.008_k10000_R	Univariate_LR_R2_Main_rivers_S5_all_0.008_k10000_R	Univariate_LR_delta_R2_Main_rivers_S3_all_0.008_k10_R	Univariate_LR_delta_R2_Main_rivers_S4_all_0.008_k10_R	Univariate_LR_delta_R2_Main_rivers_S5_all_0.008_k10_R	Univariate_LR_delta_R2_Main_rivers_S3_all_0.008_k100_R	Univariate_LR_delta_R2_Main_rivers_S4_all_0.008_k100_R	Univariate_LR_delta_R2_Main_rivers_S5_all_0.008_k100_R	Univariate_LR_delta_R2_Main_rivers_S3_all_0.008_k1000_R	Univariate_LR_delta_R2_Main_rivers_S4_all_0.008_k1000_R	Univariate_LR_delta_R2_Main_rivers_S5_all_0.008_k1000_R	Univariate_LR_delta_R2_Main_rivers_S3_all_0.008_k10000_R	Univariate_LR_delta_R2_Main_rivers_S4_all_0.008_k10000_R	Univariate_LR_delta_R2_Main_rivers_S5_all_0.008_k10000_R
0.0790998089156754	0.0726842938536797	0.0758238548373782	0.0762435675109419	0.0432598564335374	0.0549210777985766	0.0568404784432979	0.00676348815307526	0.00977283577844416	0.0115902464062721	0.000430257102794252	0.000680156032059506	0.000716583375542079	0.0787230572259912	0.0737947365392973	0.0759053467300705	0.0762370798705273	0.0455246224185418	0.0574548077975437	0.059350032304124	0.00964107437999821	0.0147218667058932	0.0164843227801221	0.00239048820676036	0.00433192676957306	0.00373357548243028	-0.00492832068669388	-0.00281771049592074	-0.00248597735546389	-0.0331984348074494	-0.0212682494284475	-0.0193730249218672	-0.069081982845993	-0.064001190520098	-0.0622387344458691	-0.0763325690192309	-0.0743911304564182	-0.0749894817435609
0.0281160103125974	0.0261032126920412	0.0264379380438834	0.0269312341429444	0.0176110509251778	0.017251682592313	0.019372142445318	0.00406084148320771	0.00206695096107512	0.0029128369631458	0.000413719101058092	2.7574619846317e-05	6.03420561173261e-05	0.0111056423418743	0.0105511053261557	0.0104070970889416	0.0105897496309756	0.00826929386798411	0.0066266586133496	0.00740027055700956	0.00481112690406546	0.000781142769046034	0.00104812672868124	0.00346403297211333	8.73403956748514e-06	2.41673931458977e-05	-0.000554537015718637	-0.000698545252932666	-0.000515892710898695	-0.00283634847389019	-0.0044789837285247	-0.00370537178486474	-0.00629451543780884	-0.0103244995728283	-0.0100575156131931	-0.00764160936976097	-0.0110969083023068	-0.0110814749487284
0.0716902038848001	0.0687012262556315	0.071062702066785	0.0716735727720684	0.0534970860792748	0.0632166186925519	0.0680620388643013	0.0162624950275798	0.0229524687729924	0.0288491392644862	0.00178845542193641	0.00261727460466963	0.00357006876474481	0.0625451952276086	0.0639138721757953	0.0653535054800201	0.0645730066993221	0.0718886228686416	0.076682883740063	0.0778060705413328	0.0664351166866215	0.0850620891318807	0.102234338671798	0.0543718441819859	0.0752174487690504	0.0983360186010805	0.0013686769481867	0.00280831025241149	0.00202781147171351	0.00934342764103301	0.0141376885124544	0.0152608753137241	0.00388992145901287	0.0225168939042721	0.0396891434441891	-0.00817335104562272	0.0126722535414418	0.0357908233734718
0.0826645416759686	0.0792603616233446	0.0799717077363018	0.0804974143625621	0.059387743205945	0.0629334067801239	0.0641325595836176	0.0120001764281759	0.0135615590500602	0.017756983678163	0.000936482575505357	0.00107286479211045	0.00173997098117792	0.0752026067442756	0.0736028954983251	0.073652415644323	0.073915419614842	0.0644600021803845	0.0633376942522628	0.0638491191934444	0.022794718216875	0.0228167644483624	0.0328767932906429	0.00871421959697841	0.00878864401304017	0.0181279374207029	-0.00159971124595043	-0.00155019109995258	-0.00128718712943353	-0.0107426045638911	-0.0118649124920128	-0.0113534875508312	-0.0524078885274006	-0.0523858422959132	-0.0423258134536327	-0.0664883871472972	-0.0664139627312354	-0.0570746693235727
0.0609149464043519	0.0553989381361684	0.0585902216054806	0.0601389190556303	0.0354122578849784	0.0460431894336474	0.0526514297708759	0.00930125142561739	0.0132272181897481	0.0156959614806268	0.000919242242193758	0.00135147345879715	0.00161982314323973	0.0502632277922304	0.0473034660215749	0.049043200619792	0.0505867247375173	0.0352769324820365	0.0443430809706432	0.05178646564019	0.0218939501567484	0.0316424345224262	0.0377903109405004	0.0148870515150314	0.0227715030208227	0.0269674339151713	-0.00295976177065552	-0.00122002717243838	0.000323496945286925	-0.0149862953101939	-0.00592014682158717	0.0015232378479596	-0.028369277635482	-0.0186207932698042	-0.01247291685173	-0.035376176277199	-0.0274917247714077	-0.0232957938770591
0.0712979405577614	0.0669302778932232	0.0697555876704794	0.0699947251261357	0.0498168873034676	0.0570979437849746	0.0598158262354032	0.0121533013149232	0.0133840598089406	0.0169769871636306	0.00102579499287562	0.00103911805517438	0.0014965161064873	0.0623988480155052	0.0601734455803651	0.0615858016164217	0.0617672105298789	0.0515503913423948	0.0543864535999981	0.0572390845278549	0.0219134759727793	0.0214376378920186	0.0299861277662018	0.00953713089614268	0.00837733715663255	0.0148014658249034	-0.00222540243514005	-0.000813046399083528	-0.000631637485626321	-0.0108484566731104	-0.00801239441550713	-0.00515976348765027	-0.0404853720427259	-0.0409612101234866	-0.0324127202493033	-0.0528617171193625	-0.0540215108588726	-0.0475973821906018
0.0419380541263875	0.0396248385020724	0.040508763448325	0.0407603320346502	0.0277279071453087	0.0312724485513206	0.0308202702116335	0.00357156179665546	0.00339445816689214	0.00343029785177676	3.40201122332349e-05	-6.42168573023454e-05	-7.62639049984339e-06	0.0247146629797585	0.0239388906443873	0.0240279845870912	0.0240169812665123	0.0191498578461291	0.0200208721125759	0.0179744810187748	0.00277092375876193	0.00191785932305595	0.00179401735183115	1.74216256972426e-05	4.73309732756479e-05	6.03426033946977e-07	-0.000775772335371148	-0.000686678392667301	-0.000697681713246183	-0.00556480513362942	-0.00469379086718262	-0.00674018196098366	-0.0219437392209966	-0.0227968036567025	-0.0229206456279273	-0.0246972413540613	-0.0246673320064828	-0.0247140595537245
0.0668165754200423	0.0585625200919592	0.0614463547735338	0.0641240172192522	0.0247787437037361	0.0316506457914196	0.0450895041297188	-0.000705109954399718	0.000221909876101105	0.00375944965612669	-0.00021506337764659	-0.000455141864994959	-0.000190475238099985	0.0264374747892069	0.0229333562891693	0.023656465057318	0.0252611422709776	0.00803491228455242	0.00983809275984702	0.0171783056720679	7.33331531356909e-05	4.32290788862809e-06	0.000999237973344853	0.00042895486372059	0.00121760027553773	0.000168778788996718	-0.0035041185000376	-0.0027810097318889	-0.00117633251822936	-0.0184025625046545	-0.0165993820293599	-0.00925916911713906	-0.0263641416360712	-0.0264331518813183	-0.0254382368158621	-0.0260085199254863	-0.0252198745136692	-0.0262686960002102
0.0607323519001507	0.0568129425897209	0.0587975726108695	0.0599362147898414	0.0351094045995647	0.0460611324122117	0.0525463565514757	0.00745187676398094	0.0185840930867251	0.020170765700339	0.000683157686241796	0.00224058360407336	0.00233604949649045	0.0460110293483964	0.045196834896587	0.045905876634085	0.0464911847566823	0.0327493643244451	0.0427597650621617	0.0486572310466852	0.0142873640460016	0.0439413001210642	0.0464808382189541	0.00808372210071497	0.0375531698461348	0.0375827487737149	-0.000814194451809372	-0.000105152714311343	0.00048015540828595	-0.0132616650239513	-0.00325126428623464	0.00264620169828888	-0.0317236653023948	-0.00206972922733219	0.000469808870557697	-0.0379273072476814	-0.00845785950226156	-0.00842828057468142
0.0766404192849745	0.0726630551243102	0.0753278686130114	0.0759621979640367	0.0537025986346722	0.0651695769363338	0.0692376796624212	0.0130533722284488	0.024526923911838	0.0264133883341416	0.00122126655463016	0.00283453758743158	0.00308150329920204	0.0644922916314391	0.0632810967871801	0.0648335741721662	0.065251085559645	0.0556904237626306	0.065474690151192	0.0697983555979592	0.0314472664451304	0.0593353358356063	0.0660134069310546	0.0199570584155847	0.0473363579710175	0.053651024216097	-0.00121119484425898	0.000341282540727086	0.000758793928205909	-0.00880186786880851	0.000982398519752889	0.00530606396652004	-0.0330450251863087	-0.00515695579583286	0.00152111529961545	-0.0445352332158544	-0.0171559336604216	-0.0108412674153421
