mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches
2.14537338284309	1.10772628031211	4.11638066904819	77.630709377391	49.9273811728085	9.14337864125511
2.22114596453428	1.10405976976532	4.64491866329913	77.7378127462997	50.5374543159734	8.08042785022719
2.45223946125741	1.06791584064843	4.45493481309237	89.8820679302618	48.9753557386377	9.11950683962325
2.61324752984975	1.03913492317933	6.32621188496682	88.8551852506981	47.3617888781569	9.25321161784455
2.41579925006332	1.1381139154808	4.17229397638208	86.616842616471	51.6317138327716	8.36318142529672
2.05221322412487	1.0931180516356	3.73780116865567	78.615333430248	50.4440553391907	8.90360665598036
2.26202630332063	1.06785120616106	4.26097843243666	74.1664793379562	49.2526264253721	7.22259555878935
2.05471409345496	1.13165958494793	3.90603047235096	63.0043472772628	50.538131331984	6.23129996421587
2.36009680487746	1.16919643428713	4.54778452986906	94.2505718250229	53.071377892745	9.21249546691564
2.56474094789015	1.08225017207598	5.74594867402129	87.6084568378443	49.7108954226513	9.53850951782629
2.20889901775528	1.20079358936669	3.84946977453376	73.1517884988474	55.5874690116932	6.66157851636577
2.05930251293566	1.12540041458386	3.49307725729103	75.6581116228778	51.2794908901572	8.21789245242975
2.62435465880337	1.15742369007199	5.8596397395446	83.374903082339	52.6816048757552	7.34693254733415
2.57996671314004	1.13325832436372	4.8715836057882	82.1153096304807	51.1777116327247	7.20650795818156
3.10708114316726	1.11145057135573	5.96490189984027	87.3200084917273	49.0397032495522	6.91784994958663
4.0047197194673	1.157278901072	10.3429586305882	88.9906186232839	52.8075165384569	7.3609111183129
2.22561251492398	1.14983432237122	4.09404325628048	82.2395029093667	51.9475190285179	8.53458105490531
2.27349122764035	1.09988171572526	5.52425945299935	73.408751222746	49.9888123700078	7.26559759688493
2.15529796151822	1.13379315264358	4.82174322485343	70.3852098026531	52.4388279586245	7.45401886817125
2.0616180920618	0.971393610185152	4.39009555551765	69.1852182527389	44.8742226940924	7.8568654178178
2.12024474964812	0.989149040756749	5.18683405243373	72.25338178825	45.3504011879043	7.53275341732935
2.54290006715139	1.12691496530774	5.49872396631839	130.679582646473	51.5934779326053	13.3335191726846
2.35105265296075	1.164852807732	3.66460534788908	82.7538307697679	53.6131498741218	7.64776647860007
2.23457126418216	1.12095990827895	3.87667951777617	77.3055008848122	52.3889918066712	6.92175586845776
2.18398857944609	1.12882289632653	4.05933703613407	77.9131827383327	51.4846666902759	8.39235687458033
2.0749872134733	1.13024928328474	3.74364205634991	68.3833732058531	51.8947816715219	6.54522047015871
2.13844180952567	1.07493038267497	4.22774007325631	75.32888939156	49.483216499264	7.36615221769894
2.00070204401851	1.18354607998085	3.62889902527401	70.1387063967556	55.3964189117932	7.04699276850302
3.41219401407758	1.15135011104478	6.37424494642599	93.3984793351007	53.6864476083423	7.49807074405077
3.90579170720169	1.14171793306564	10.4676624324958	140.166335840231	52.569387609367	11.791481888692
2.13194825740581	1.03210336283532	4.05198355364116	85.964491365964	47.7276013857592	9.65273714686136
1.97148365717852	1.13425421729667	4.12904536961562	81.592623161924	53.3331975035607	9.65565729411311
2.61497771558547	1.17979280641779	4.8705713878754	74.8637536746721	53.949172418904	6.56583472588754
2.38707076922616	1.11536401320159	4.62144131149699	85.1422352089299	51.204414770502	9.12195081203069
2.54344788441864	1.17253472983117	4.13168671900609	81.0368428940588	54.9220057133278	6.64886586887025
2.11974796729508	1.20927195071929	3.57493013756671	72.4193648578878	58.1640019615826	6.51170138349291
3.25309245199966	1.18297593551543	8.17009054362025	89.544439342888	54.8455399518729	7.68290060598151
