mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches
0.133550443214064	0.196107677936378	2.37211634429466	2.20404127278261	3.27777823271587	2.69400342479202
0.113365128841434	0.161994169454022	2.22842286479159	1.60717949629639	2.15871762918765	2.86743211561742
0.147579881304289	0.166666133978381	2.33444089127971	2.38313271360009	2.66220318585518	2.7164862402456
0.138298873835153	0.155383528470121	2.11697312874991	2.11074452703414	2.59515385929727	2.61837477360395
0.148774990930097	0.165946130686424	2.29200806178828	2.35814251286116	2.57980528816135	2.60002422392831
0.323739244059888	0.285340434952381	2.21162741973202	8.86572781283513	7.71989910765308	2.61125676527298
0.155963698767278	0.167713504206125	1.87911284071928	2.0129494801427	1.99318654920574	2.54814064299481
0.161947919552728	0.184769848282987	2.34600114666738	2.64082272879541	3.02308099385375	2.64265050793343
0.152040539947585	0.183644714198171	2.41661685196361	2.4651106117815	3.04791245384085	2.71195846601717
0.134359126104675	0.165129004536771	2.43215139182258	2.26221999125058	2.78167871705479	2.61559276947021
0.174739200327971	0.217948452251821	1.89426564793763	2.45573147120781	3.30165210720745	2.51350992732
0.172363037407949	0.227829417315933	1.8776248292637	2.76997324286016	3.63932975532222	2.11203276057029
0.214069632982956	0.190066797308342	2.34389080607368	3.31224572679601	2.94865034108328	2.88282565553009
0.149274361599071	0.178246827968644	2.00222826128069	2.20349970500739	2.82025100754983	2.63976285627053
0.151806978471814	0.166546050616128	2.42690812167646	2.40929004048393	2.59771721306699	2.7912166827839
0.162847554453755	0.24022045668152	2.15612122551058	2.5379717345633	3.58138069147098	2.50297171116582
0.165734318279182	0.22383115279745	2.29377340200704	2.72748407015519	3.86896581002172	2.63913905958596
0.17481051805552	0.171563815588153	2.15407975756681	2.71739944756458	2.69764644831422	2.6030492282273
0.203855906172117	0.227640720757827	2.11707518611989	3.27334146311668	3.55104616462669	2.86567753225546
0.172999858050653	0.177732246504959	1.97251684608872	2.52756922368792	2.7408379227556	2.48049165313135
0.203884751432396	0.24496057895483	1.61457623157364	3.55577828432415	4.77648862076963	2.19638497189558
0.144714151607283	0.15229795701326	2.49675477727335	2.36872375083396	2.55455359476433	2.84386886781297
0.175834270045055	0.20157242387517	2.16821138481661	2.75801231678808	3.24520142238668	2.53616349593433
0.175108161322221	0.189276266429815	2.2377283368281	2.76533712286426	3.07538950897218	2.62415989842803
0.188249301536276	0.202817448057556	2.01328194568798	2.69883831616261	3.17564362870348	2.68714170879311
0.178773282639968	0.184890609689036	2.29136251643946	2.76542694121128	2.8596529816916	2.70222667014647
0.13295065190419	0.161701910508615	2.31277167997758	2.21310951709841	2.73079282047051	2.51846626267521
0.192339155879672	0.200450489447934	2.24988489096649	3.03665791713621	3.12069753355316	2.52402825544492
0.186321577561135	0.198806940935663	2.19731663919129	2.9291761806106	3.0420487762112	2.53381769285341
0.145815262344435	0.181192119161741	2.32519435408198	2.3994794540451	3.03214306195042	2.57428028749622
0.159503572455534	0.154549979551982	2.39449429210632	2.64130652692735	2.51712009025623	2.65933745622751
0.159964854423892	0.210698866358491	2.10492718793002	2.5821054496422	3.51037382897882	2.47042359002936
0.167042387550767	0.18867285392618	2.16710677484484	2.64043499974827	3.07831591540974	2.41377396048788
0.183655123596567	0.23543957655975	2.12971580860787	4.17138148863084	5.73184609534889	2.42875987418574
0.246105340319214	0.302708683772558	1.69470223682305	4.67612858419263	6.59653405250749	2.14424594550958
0.237030407294045	0.28141479499361	2.25798598131366	5.79545156083798	7.13271686221282	2.77885570786474
0.259957796645352	0.257170990334033	2.25774775086949	6.21157941803223	5.85650066524467	2.85530284798951
0.268715835467709	0.23437940593184	2.29434601110365	6.43756779874863	5.55384327285292	2.80793517871448
0.210774420928256	0.210787919220566	2.39058321622789	5.38326664574862	5.40951939304962	2.77321764747823
0.212531853495761	0.221031576122923	2.14353747361299	4.61013251435634	4.68145086652282	2.86225364263846
0.249884948871601	0.244863171085497	2.29653314438817	5.84922922059435	5.7762384847654	2.79245010792143
0.22209177120374	0.267538141373675	2.00567737868348	4.63730066075868	5.42732840946168	2.74058200517701
0.273556155982729	0.229577840354546	2.31004744683553	6.74261832846053	5.75508787808245	2.77254258992024
0.256040731428458	0.217090488874369	2.36109234940157	6.47875192012793	5.52328328397125	2.75074058535995
0.297728972676459	0.311522656952657	1.98168943568542	5.96306280724294	6.76927181805427	2.30128587680177
0.153820075744468	0.177365749641004	2.25283926184552	2.37226476677886	2.81140410056321	2.92230454534458
0.143512718677869	0.201476616564723	2.13996430126885	2.00005861399397	3.14078448175337	2.50242098997255
0.136414797897658	0.191873997648426	2.11721621097427	2.12706600990861	3.0788320824566	2.52250310581101
0.208424823304615	0.193034802685849	2.31702813990076	3.59846683276565	3.0186846136208	3.01367764673469
0.206367391093724	0.221113597112819	1.99821931121074	3.37836874589317	4.16887897720677	2.24606402016512
0.124793685686114	0.193147243718996	2.18520351857532	1.97245195608158	3.2120807269039	2.56759199190974
0.137495062603324	0.159409001999324	2.66571243094473	2.28529191997243	2.60771401535449	2.92036364181604
0.147533505041751	0.169479060670052	2.60875351743148	2.37648063576274	2.79394583631125	2.87168910819997
0.129789295711197	0.192360200264263	2.29581601288777	2.12816174328929	3.21400810823236	2.71954084668283
0.14369008650132	0.18803889745373	2.07268372974163	2.17157262808373	3.08466657399243	2.65188177725708
0.14143866322675	0.189022292682524	2.32210785119548	2.22927306904483	3.02013197577358	2.83564877480738
0.127632165683604	0.152498802121623	2.51462865034301	2.06404305809516	2.49543551177107	2.87857790372037
0.130969528340152	0.177011840526681	2.47434772033453	2.15047179046291	2.89818351418328	2.81502165422771
0.160653308334403	0.200797588529366	2.3379066740363	2.4391110225245	3.26208362107275	2.68053541770949
0.132330030982634	0.16298311662273	2.43833754691859	2.10764095030389	2.69761326071114	2.82307517819242
0.134268109230074	0.148103470831165	2.53554125366682	2.09143646377577	2.16617035534301	3.04388398807593
0.120798847903503	0.158546971909977	2.45600774055525	1.97095319286086	2.65254069067128	2.78177962512565
0.13383478714206	0.16446182627532	2.29561497843447	1.97320311410656	2.35385018570479	2.90185726425347
0.127670423301585	0.179469968512224	2.09652122955815	1.91702235487545	2.66563700670806	2.53419325186938
0.155099117868537	0.172829033901342	2.36312557955725	2.28596757275273	2.43450060351783	2.99004778270631
0.170125147704461	0.194806166953493	2.47878279045694	2.68553996740107	3.1716344080784	2.92172105448155
0.139537634426609	0.210103691302098	2.18432069508249	2.09952058481516	3.1456956485937	2.69025955431995
0.13230128655213	0.164053151631553	2.11674843402846	1.67290999682712	2.01884018713682	2.75783581163921
0.165562206921655	0.189933624632783	2.53049785624231	2.70388655360065	3.16276174042794	2.89315895327536
0.141381565363421	0.172426640111633	2.59857412139986	2.33239127111956	2.7867407938077	2.88547344261225
0.125070567030143	0.183698234446767	2.33555707361183	1.9980553579854	3.04209229544034	2.68315904183383
0.141641366633193	0.172234761102669	2.08651673415616	1.97388268061082	2.5756310934596	2.8457157784088
0.23146563834397	0.221090056365172	2.23101834941873	5.38778822383643	5.12188348976751	2.84868360354347
0.268861860537552	0.239394835166964	2.30687451912532	6.7104875949558	6.06048795083284	2.75552584614338
0.210613134560402	0.221715639016031	2.17718084218053	5.35388964136993	5.69117908862859	2.76372283526536
0.205661492827563	0.23538194812512	2.1146177490102	4.37947182382363	5.06510502715191	2.86629504514721
0.119192701942053	0.163339286299753	2.30863380773062	1.88771289248589	2.56512517178407	2.79563015234993
0.151851903774228	0.177021548567811	2.39239774983964	2.30341185863403	2.64195343453676	2.91963221363657
