node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear
620,630,54.361143,7.83061935578086,6.05401608853811,7.84804519526877,6.05957833641421,278.656169,224.295026,1780.659758,1835.020901
620,621,79.509652,7.83061935578086,6.05401608853811,7.82750750458628,6.02572952744555,303.804678,224.295026,1780.659758,1860.16941
630,642,43.819196,7.84804519526877,6.05957833641421,6.75681721077122,6.18763412515463,322.475365,278.656169,1835.020901,1878.840097
621,624,76.049028,7.82750750458628,6.02572952744555,7.03761169212377,5.48385901897117,379.853706,303.804678,1860.16941,1936.218438
642,650,64.243392,6.75681721077122,6.18763412515463,6.73189068094419,6.20441952143899,386.718757,322.475365,1878.840097,1943.083489
621,622,82.939699,7.82750750458628,6.02572952744555,7.8885681865285,6.05708375101463,386.744377,303.804678,1860.16941,1943.109109
642,643,65.750534,6.75681721077122,6.18763412515463,6.77176306552077,6.17828269412184,388.225899,322.475365,1878.840097,1944.590631
630,631,115.507386,7.84804519526877,6.05957833641421,7.93466644068351,6.08598839505698,394.163555,278.656169,1835.020901,1950.528287
650,651,8.350631,6.73189068094419,6.20441952143899,6.37605351956427,6.67036396678372,395.069388,386.718757,1943.083489,1951.43412
624,625,15.629072,7.03761169212377,5.48385901897117,7.03769550112027,5.48438476559191,395.482778,379.853706,1936.218438,1951.84751
643,645,7.628043,6.77176306552077,6.17828269412184,11.3577093953175,8.89621343368605,395.853942,388.225899,1944.590631,1952.218674
622,623,11.327454,7.8885681865285,6.05708375101463,7.85367158571557,6.0588439406125,398.071831,386.744377,1943.109109,1954.436563
651,655,8.696525,6.37605351956427,6.67036396678372,6.36996909277342,6.67242864154019,403.765913,395.069388,1951.43412,1960.130645
624,626,25.234378,7.03761169212377,5.48385901897117,7.0377140465668,5.4840696370979,405.088084,379.853706,1936.218438,1961.452816
631,632,13.975843,7.93466644068351,6.08598839505698,8.11332745608284,6.33769454352105,408.139398,394.163555,1950.528287,1964.50413
655,806,5.351443,6.36996909277342,6.67242864154019,6.36945744650667,6.67204807071872,409.117356,403.765913,1960.130645,1965.482088
806,807,0.367901,6.36945744650667,6.67204807071872,6.37173382845081,6.67119899619623,409.485257,409.117356,1965.482088,1965.849989
655,656,7.604488,6.36996909277342,6.67242864154019,6.34545608907032,6.7037737842004,411.370401,403.765913,1960.130645,1967.735133
656,671,1.013219,6.34545608907032,6.7037737842004,6.26684815883001,7.06205457792958,412.38362,411.370401,1967.735133,1968.748352
671,672,2.008663,6.26684815883001,7.06205457792958,6.26643739563736,7.06329651964151,414.392283,412.38362,1968.748352,1970.757015
672,675,1.946865,6.26643739563736,7.06329651964151,6.26627629224671,7.06349819245695,416.339148,414.392283,1970.757015,1972.70388
675,720,1.185885,6.26627629224671,7.06349819245695,6.13374267793045,6.75012619248364,417.525033,416.339148,1972.70388,1973.889765
675,676,1.194315,6.26627629224671,7.06349819245695,6.26610761630299,7.06377346200562,417.533463,416.339148,1972.70388,1973.898195
643,644,29.377358,6.77176306552077,6.17828269412184,6.78463076826724,6.16642067197428,417.603257,388.225899,1944.590631,1973.967989
644,233,0.185683,6.78463076826724,6.16642067197428,6.78691137353059,6.16979267550844,417.78894,417.603257,1973.967989,1974.153672
626,627,12.931132,7.0377140465668,5.4840696370979,7.05945134312959,5.40336465702015,418.019216,405.088084,1961.452816,1974.383948
644,232,0.589383,6.78463076826724,6.16642067197428,6.78209633221202,6.16240506319538,418.19264,417.603257,1973.967989,1974.557372
720,721,1.724596,6.13374267793045,6.75012619248364,6.13349562413497,6.75004556964909,419.249629,417.525033,1973.889765,1975.614361
721,724,2.61251,6.13349562413497,6.75004556964909,6.13928465905663,6.74913617560681,421.862139,419.249629,1975.614361,1978.226871
720,759,4.681419,6.13374267793045,6.75012619248364,6.13383683558548,6.74982332722564,422.206452,417.525033,1973.889765,1978.571184
759,783,0.431999,6.13383683558548,6.74982332722564,6.13377925193686,6.74980928758425,422.638451,422.206452,1978.571184,1979.003183
645,646,27.129399,11.3577093953175,8.89621343368605,11.3572853872621,8.89581598336183,422.983341,395.853942,1952.218674,1979.348073
676,677,5.636989,6.26610761630299,7.06377346200562,6.26552466536565,7.06539813785992,423.170452,417.533463,1973.898195,1979.535184
783,787,0.626442,6.13377925193686,6.74980928758425,6.13386809048862,6.74943478377675,423.264893,422.638451,1979.003183,1979.629625
783,784,0.690452,6.13377925193686,6.74980928758425,6.08164590942466,6.76479510549014,423.328903,422.638451,1979.003183,1979.693635
787,788,0.215719,6.13386809048862,6.74943478377675,6.13369747131345,6.74894277043079,423.480612,423.264893,1979.629625,1979.845344
671,805,11.310527,6.26684815883001,7.06205457792958,6.26684342802069,7.06253423457249,423.694147,412.38362,1968.748352,1980.058879
724,726,2.592222,6.13928465905663,6.74913617560681,6.09827961526075,6.87234921049336,424.454361,421.862139,1978.226871,1980.819093
788,789,1.638841,6.13369747131345,6.74894277043079,6.13228147993544,6.75013903943545,425.119453,423.480612,1979.845344,1981.484185
759,760,2.93145,6.13383683558548,6.74982332722564,6.13467428089311,6.75004111582276,425.137902,422.206452,1978.571184,1981.502634
721,722,6.022675,6.13349562413497,6.75004556964909,6.13312304392335,6.75025793496709,425.272304,419.249629,1975.614361,1981.637036
651,652,30.636562,6.37605351956427,6.67036396678372,6.38501142556168,6.66870799848283,425.70595,395.069388,1951.43412,1982.070682
807,810,16.38657,6.37173382845081,6.67119899619623,6.37652696216196,6.66766871854581,425.871827,409.485257,1965.849989,1982.236559
726,727,1.451754,6.09827961526075,6.87234921049336,6.25323371722214,6.99803310963323,425.906115,424.454361,1980.819093,1982.270847
632,633,18.081281,8.11332745608284,6.33769454352105,8.10035744682507,6.33035460394423,426.220679,408.139398,1964.50413,1982.585411
656,657,14.926624,6.34545608907032,6.7037737842004,6.32978460156537,6.71409636277192,426.297025,411.370401,1967.735133,1982.661757
726,750,2.558955,6.09827961526075,6.87234921049336,5.77311325669328,6.92404429589649,427.013316,424.454361,1980.819093,1983.378048
760,781,2.392864,6.13467428089311,6.75004111582276,6.13468414788798,6.75020139548639,427.530766,425.137902,1981.502634,1983.895498
657,660,1.586663,6.32978460156537,6.71409636277192,6.3296367864706,6.71414307854138,427.883688,426.297025,1982.661757,1984.24842
727,728,2.790834,6.25323371722214,6.99803310963323,6.27308775870751,7.0706039845889,428.696949,425.906115,1982.270847,1985.061681
728,729,0.393535,6.27308775870751,7.0706039845889,6.27241043872967,7.06841745511066,429.090484,428.696949,1985.061681,1985.455216
787,792,5.892206,6.13386809048862,6.74943478377675,6.1337956505892,6.75038944477408,429.157099,423.264893,1979.629625,1985.521831
645,649,33.420994,11.3577093953175,8.89621343368605,11.3586358121136,8.89609336808865,429.274936,395.853942,1952.218674,1985.639668
728,737,1.200857,6.27308775870751,7.0706039845889,6.27273933987189,7.07056319070898,429.897806,428.696949,1985.061681,1986.262538
722,723,4.651602,6.13312304392335,6.75025793496709,6.13257735533697,6.7507754957525,429.923906,425.272304,1981.637036,1986.288638
737,738,0.133972,6.27273933987189,7.07056319070898,6.27274083217328,7.07100855433068,430.031778,429.897806,1986.262538,1986.39651
792,793,0.988146,6.1337956505892,6.75038944477408,6.13442453875148,6.75068018944,430.145245,429.157099,1985.521831,1986.509977
807,808,20.946458,6.37173382845081,6.67119899619623,6.69782761009686,6.39752370486424,430.431715,409.485257,1965.849989,1986.796447
646,647,7.476751,11.3572853872621,8.89581598336183,11.3583707295174,8.89471403309881,430.460092,422.983341,1979.348073,1986.824824
729,730,1.461146,6.27241043872967,7.06841745511066,6.27338382293727,7.06957534965815,430.55163,429.090484,1985.455216,1986.916362
793,795,0.667562,6.13442453875148,6.75068018944,6.13393916171456,6.75055154343867,430.812807,430.145245,1986.509977,1987.177539
781,782,3.342823,6.13468414788798,6.75020139548639,6.13448473706358,6.74968304443722,430.873589,427.530766,1983.895498,1987.238321
795,796,0.717992,6.13393916171456,6.75055154343867,6.1231423989267,6.75685447576502,431.530799,430.812807,1987.177539,1987.895531
660,667,3.694074,6.3296367864706,6.71414307854138,6.32976990555633,6.71442629907813,431.577762,427.883688,1984.24842,1987.942494
789,790,6.469704,6.13228147993544,6.75013903943545,5.98300665871768,6.9397246780454,431.589157,425.119453,1981.484185,1987.953889
738,739,1.602561,6.27274083217328,7.07100855433068,6.2740190234088,7.07397788939671,431.634339,430.031778,1986.39651,1987.999071
795,801,0.859684,6.13393916171456,6.75055154343867,6.13475315706712,6.75096806638526,431.672491,430.812807,1987.177539,1988.037223
652,654,6.038981,6.38501142556168,6.66870799848283,6.47640024663712,6.68951276404261,431.744931,425.70595,1982.070682,1988.109663
784,785,8.488098,6.08164590942466,6.76479510549014,6.0688989648518,6.75177992644659,431.817001,423.328903,1979.693635,1988.181733
801,802,0.306302,6.13475315706712,6.75096806638526,6.13504542048439,6.75092175961377,431.978793,431.672491,1988.037223,1988.343525
730,731,1.535774,6.27338382293727,7.06957534965815,6.27348148615655,7.06919094003047,432.087404,430.55163,1986.916362,1988.452136
738,743,2.36061,6.27274083217328,7.07100855433068,6.27034196822102,7.0687065577938,432.392388,430.031778,1986.39651,1988.75712
625,213,37.332131,7.03769550112027,5.48438476559191,7.03539444542913,5.48317958640012,432.814909,395.482778,1951.84751,1989.179641
788,378,9.384259,6.13369747131345,6.74894277043079,6.13734704373299,6.74524336893683,432.864871,423.480612,1979.845344,1989.229603
625,214,37.543525,7.03769550112027,5.48438476559191,7.03987976263462,5.48588976258758,433.026303,395.482778,1951.84751,1989.391035
739,740,1.432487,6.2740190234088,7.07397788939671,6.27132775512333,7.07203957465625,433.066826,431.634339,1987.999071,1989.431558
623,210,35.297414,7.85367158571557,6.0588439406125,6.13142219613922,6.75249904015624,433.369245,398.071831,1954.436563,1989.733977
793,794,3.350935,6.13442453875148,6.75068018944,5.9750653371648,6.93635075988636,433.49618,430.145245,1986.509977,1989.860912
730,736,4.043611,6.27338382293727,7.06957534965815,6.27212214191777,7.06725735358847,434.595241,430.55163,1986.916362,1990.959973
